MeetingID,SubjectID,LecturerID,MeetingType,MeetingPrice,MeetingPriceForOthers,StartTime,EndTime,LanguageID,TranslatorID
1081,124,257,1,125.0000,230.0000,2025-04-05 08:30:00.000,2025-04-05 09:30:00.000,1,
1082,124,257,1,125.0000,230.0000,2025-04-19 08:30:00.000,2025-04-19 09:30:00.000,1,
1083,124,257,1,125.0000,230.0000,2025-04-26 08:30:00.000,2025-04-26 09:30:00.000,1,
1084,124,257,1,125.0000,230.0000,2025-05-17 08:30:00.000,2025-05-17 09:30:00.000,1,
1085,124,257,1,125.0000,230.0000,2025-05-31 08:30:00.000,2025-05-31 09:30:00.000,1,
1086,125,273,1,125.0000,170.0000,2025-03-08 12:00:00.000,2025-03-08 15:00:00.000,1,
1087,125,273,1,125.0000,170.0000,2025-03-22 12:00:00.000,2025-03-22 15:00:00.000,1,
1088,125,273,1,125.0000,170.0000,2025-04-05 12:00:00.000,2025-04-05 15:00:00.000,1,
1089,125,273,1,125.0000,170.0000,2025-04-19 12:00:00.000,2025-04-19 15:00:00.000,1,
1090,125,374,3,125.0000,170.0000,2025-04-26 12:00:00.000,2025-04-26 15:00:00.000,1,
1091,125,273,1,125.0000,170.0000,2025-05-17 12:00:00.000,2025-05-17 15:00:00.000,1,
1092,125,273,1,125.0000,170.0000,2025-05-31 12:00:00.000,2025-05-31 15:00:00.000,1,
1093,126,20,1,145.0000,200.0000,2025-03-09 11:00:00.000,2025-03-09 12:00:00.000,1,
1094,126,20,1,145.0000,200.0000,2025-03-23 11:00:00.000,2025-03-23 12:00:00.000,1,
1095,126,20,1,145.0000,200.0000,2025-04-06 11:00:00.000,2025-04-06 12:00:00.000,1,
1096,126,20,1,145.0000,200.0000,2025-04-20 11:00:00.000,2025-04-20 12:00:00.000,1,
1097,126,20,1,145.0000,200.0000,2025-04-27 11:00:00.000,2025-04-27 12:00:00.000,1,
1098,126,20,1,145.0000,200.0000,2025-05-18 11:00:00.000,2025-05-18 12:00:00.000,1,
1099,126,20,1,145.0000,200.0000,2025-06-01 11:00:00.000,2025-06-01 12:00:00.000,1,
1100,127,790,1,190.0000,315.0000,2025-03-09 14:00:00.000,2025-03-09 17:00:00.000,2,246
1101,127,790,1,190.0000,315.0000,2025-03-23 14:00:00.000,2025-03-23 17:00:00.000,2,246
1102,127,790,3,190.0000,315.0000,2025-04-06 14:00:00.000,2025-04-06 17:00:00.000,2,246
1103,127,790,1,190.0000,315.0000,2025-04-20 14:00:00.000,2025-04-20 17:00:00.000,2,246
1104,127,790,1,190.0000,315.0000,2025-04-27 14:00:00.000,2025-04-27 17:00:00.000,2,246
1105,127,790,1,190.0000,315.0000,2025-05-18 14:00:00.000,2025-05-18 17:00:00.000,2,246
1106,127,790,1,190.0000,315.0000,2025-06-01 14:00:00.000,2025-06-01 17:00:00.000,2,246
1107,128,256,1,55.0000,80.0000,2025-10-03 11:30:00.000,2025-10-03 14:30:00.000,1,
1108,128,256,1,55.0000,80.0000,2025-10-17 11:30:00.000,2025-10-17 14:30:00.000,1,
1109,128,256,1,55.0000,80.0000,2025-10-31 11:30:00.000,2025-10-31 14:30:00.000,1,
1110,128,256,1,55.0000,80.0000,2025-11-21 11:30:00.000,2025-11-21 14:30:00.000,1,
1111,128,256,1,55.0000,80.0000,2025-12-05 12:30:00.000,2025-12-05 15:30:00.000,1,
1112,128,256,1,55.0000,80.0000,2025-12-19 11:30:00.000,2025-12-19 14:30:00.000,1,
1113,128,256,1,55.0000,80.0000,2026-01-02 11:30:00.000,2026-01-02 14:30:00.000,1,
1114,129,257,1,175.0000,345.0000,2025-10-04 13:00:00.000,2025-10-04 14:00:00.000,1,
1115,129,257,1,175.0000,345.0000,2025-10-18 13:00:00.000,2025-10-18 14:00:00.000,1,
1116,129,257,1,175.0000,345.0000,2025-11-01 13:00:00.000,2025-11-01 14:00:00.000,1,
1117,129,257,1,175.0000,345.0000,2025-11-22 13:00:00.000,2025-11-22 14:00:00.000,1,
1118,129,257,1,175.0000,345.0000,2025-12-06 13:00:00.000,2025-12-06 14:00:00.000,1,
1119,129,257,1,175.0000,345.0000,2025-12-20 13:00:00.000,2025-12-20 14:00:00.000,1,
1120,129,257,1,175.0000,345.0000,2026-01-03 13:00:00.000,2026-01-03 14:00:00.000,1,
1121,130,273,1,200.0000,240.0000,2025-10-04 17:00:00.000,2025-10-04 19:00:00.000,1,
1122,130,273,1,200.0000,240.0000,2025-10-18 17:00:00.000,2025-10-18 19:00:00.000,1,
1123,130,273,1,200.0000,240.0000,2025-11-01 17:00:00.000,2025-11-01 19:00:00.000,1,
1124,130,273,1,200.0000,240.0000,2025-11-22 17:00:00.000,2025-11-22 19:00:00.000,1,
1125,130,273,1,200.0000,240.0000,2025-12-06 17:00:00.000,2025-12-06 19:00:00.000,1,
1126,130,273,1,200.0000,240.0000,2025-12-20 17:00:00.000,2025-12-20 19:00:00.000,1,
1127,130,273,1,200.0000,240.0000,2026-01-03 17:00:00.000,2026-01-03 19:00:00.000,1,
1128,131,20,1,70.0000,110.0000,2025-10-05 08:00:00.000,2025-10-05 09:00:00.000,1,
1129,131,20,1,70.0000,110.0000,2025-10-19 08:00:00.000,2025-10-19 09:00:00.000,1,
1130,131,20,1,70.0000,110.0000,2025-11-02 08:00:00.000,2025-11-02 09:00:00.000,1,
1131,131,20,1,70.0000,110.0000,2025-11-23 08:00:00.000,2025-11-23 09:00:00.000,1,
1132,131,20,1,70.0000,110.0000,2025-12-07 08:00:00.000,2025-12-07 09:00:00.000,1,
1133,131,20,1,70.0000,110.0000,2025-12-21 08:00:00.000,2025-12-21 09:00:00.000,1,
1134,131,20,1,70.0000,110.0000,2026-01-04 08:00:00.000,2026-01-04 09:00:00.000,1,
1135,132,790,1,80.0000,125.0000,2025-10-05 10:30:00.000,2025-10-05 13:30:00.000,1,
1136,132,790,1,80.0000,125.0000,2025-10-19 10:30:00.000,2025-10-19 13:30:00.000,1,
1137,132,790,1,80.0000,125.0000,2025-11-02 10:30:00.000,2025-11-02 13:30:00.000,1,
1138,132,790,1,80.0000,125.0000,2025-11-23 10:30:00.000,2025-11-23 13:30:00.000,1,
1139,132,790,1,80.0000,125.0000,2025-12-07 10:30:00.000,2025-12-07 13:30:00.000,1,
1140,132,790,1,80.0000,125.0000,2025-12-21 10:30:00.000,2025-12-21 13:30:00.000,1,
1141,132,790,1,80.0000,125.0000,2026-01-04 10:30:00.000,2026-01-04 13:30:00.000,1,
1142,133,256,1,190.0000,320.0000,2026-03-06 17:00:00.000,2026-03-06 19:00:00.000,1,
1143,133,256,1,190.0000,320.0000,2026-03-20 17:00:00.000,2026-03-20 19:00:00.000,1,
1144,133,256,1,190.0000,320.0000,2026-04-03 17:00:00.000,2026-04-03 19:00:00.000,1,
1145,133,256,1,190.0000,320.0000,2026-04-17 17:00:00.000,2026-04-17 19:00:00.000,1,
1146,133,256,1,190.0000,320.0000,2026-04-24 17:00:00.000,2026-04-24 19:00:00.000,1,
1147,133,256,1,190.0000,320.0000,2026-05-15 17:00:00.000,2026-05-15 19:00:00.000,1,
1148,133,256,1,190.0000,320.0000,2026-05-29 17:00:00.000,2026-05-29 19:00:00.000,1,
1149,134,257,1,130.0000,245.0000,2026-03-07 10:00:00.000,2026-03-07 13:00:00.000,1,
1150,134,257,1,130.0000,245.0000,2026-03-21 10:00:00.000,2026-03-21 13:00:00.000,1,
1151,134,257,1,130.0000,245.0000,2026-04-04 10:00:00.000,2026-04-04 13:00:00.000,1,
1152,134,257,1,130.0000,245.0000,2026-04-18 10:00:00.000,2026-04-18 13:00:00.000,1,
1153,134,257,3,130.0000,245.0000,2026-04-25 08:00:00.000,2026-04-25 11:00:00.000,1,
1154,134,257,1,130.0000,245.0000,2026-05-16 10:00:00.000,2026-05-16 13:00:00.000,1,
1155,134,257,1,130.0000,245.0000,2026-05-30 10:00:00.000,2026-05-30 13:00:00.000,1,
1156,135,273,1,110.0000,200.0000,2026-03-07 16:30:00.000,2026-03-07 19:30:00.000,1,
1157,135,273,1,110.0000,200.0000,2026-03-21 16:30:00.000,2026-03-21 19:30:00.000,1,
1158,135,273,1,110.0000,200.0000,2026-04-04 16:30:00.000,2026-04-04 19:30:00.000,1,
1159,135,273,1,110.0000,200.0000,2026-04-18 16:30:00.000,2026-04-18 19:30:00.000,1,
1160,135,273,1,110.0000,200.0000,2026-04-25 16:30:00.000,2026-04-25 19:30:00.000,1,
1161,135,273,1,110.0000,200.0000,2026-05-16 16:30:00.000,2026-05-16 19:30:00.000,1,
1162,135,273,1,110.0000,200.0000,2026-05-30 16:30:00.000,2026-05-30 19:30:00.000,1,
1163,136,20,3,185.0000,315.0000,2026-03-08 10:00:00.000,2026-03-08 11:00:00.000,1,
1164,136,20,3,185.0000,315.0000,2026-03-22 10:00:00.000,2026-03-22 11:00:00.000,1,
1165,136,20,3,185.0000,315.0000,2026-04-05 10:00:00.000,2026-04-05 11:00:00.000,1,
1166,136,20,3,185.0000,315.0000,2026-04-19 10:00:00.000,2026-04-19 11:00:00.000,1,
1167,136,20,3,185.0000,315.0000,2026-04-26 10:00:00.000,2026-04-26 11:00:00.000,1,
1168,136,20,3,185.0000,315.0000,2026-05-17 10:00:00.000,2026-05-17 11:00:00.000,1,
1169,136,20,3,185.0000,315.0000,2026-05-31 10:00:00.000,2026-05-31 11:00:00.000,1,
1170,137,790,1,165.0000,230.0000,2026-03-08 12:00:00.000,2026-03-08 13:00:00.000,1,
1171,137,790,1,165.0000,230.0000,2026-03-22 12:00:00.000,2026-03-22 13:00:00.000,1,
1172,137,790,1,165.0000,230.0000,2026-04-05 12:00:00.000,2026-04-05 13:00:00.000,1,
1173,137,1072,1,165.0000,230.0000,2026-04-19 12:00:00.000,2026-04-19 13:00:00.000,1,
1174,137,790,1,165.0000,230.0000,2026-04-26 12:00:00.000,2026-04-26 13:00:00.000,1,
1175,137,790,1,165.0000,230.0000,2026-05-17 12:00:00.000,2026-05-17 13:00:00.000,1,
1176,137,790,1,165.0000,230.0000,2026-05-31 12:00:00.000,2026-05-31 13:00:00.000,1,
1177,138,673,1,100.0000,125.0000,2026-10-02 11:00:00.000,2026-10-02 13:00:00.000,1,
1178,138,673,1,100.0000,125.0000,2026-10-16 11:00:00.000,2026-10-16 13:00:00.000,1,
1179,138,673,1,100.0000,125.0000,2026-11-06 11:00:00.000,2026-11-06 13:00:00.000,1,
1180,138,673,1,100.0000,125.0000,2026-12-04 11:00:00.000,2026-12-04 13:00:00.000,1,
1181,138,673,1,100.0000,125.0000,2026-12-18 11:00:00.000,2026-12-18 13:00:00.000,1,
1182,138,673,1,100.0000,125.0000,2027-01-08 11:00:00.000,2027-01-08 13:00:00.000,1,
1183,138,673,1,100.0000,125.0000,2027-01-29 11:00:00.000,2027-01-29 13:00:00.000,1,
1184,139,932,1,75.0000,135.0000,2026-10-03 12:00:00.000,2026-10-03 15:00:00.000,1,
1185,139,932,1,75.0000,135.0000,2026-10-17 12:00:00.000,2026-10-17 15:00:00.000,1,
1186,139,932,1,75.0000,135.0000,2026-11-07 12:00:00.000,2026-11-07 15:00:00.000,1,
1187,139,932,1,75.0000,135.0000,2026-12-05 12:00:00.000,2026-12-05 15:00:00.000,1,
1188,139,932,1,75.0000,135.0000,2026-12-19 12:00:00.000,2026-12-19 15:00:00.000,1,
1189,139,932,1,75.0000,135.0000,2027-01-09 12:00:00.000,2027-01-09 15:00:00.000,1,
1190,139,932,1,75.0000,135.0000,2027-01-30 12:00:00.000,2027-01-30 15:00:00.000,1,
1191,140,167,1,140.0000,190.0000,2026-10-03 16:30:00.000,2026-10-03 17:30:00.000,1,
1192,140,167,1,140.0000,190.0000,2026-10-17 16:30:00.000,2026-10-17 17:30:00.000,1,
1193,140,167,1,140.0000,190.0000,2026-11-07 16:30:00.000,2026-11-07 17:30:00.000,1,
1194,140,167,1,140.0000,190.0000,2026-12-05 16:30:00.000,2026-12-05 17:30:00.000,1,
1195,140,167,1,140.0000,190.0000,2026-12-19 16:30:00.000,2026-12-19 17:30:00.000,1,
1196,140,167,1,140.0000,190.0000,2027-01-09 16:30:00.000,2027-01-09 17:30:00.000,1,
1197,140,167,1,140.0000,190.0000,2027-01-30 16:30:00.000,2027-01-30 17:30:00.000,1,
1198,141,1072,1,195.0000,285.0000,2026-10-04 08:00:00.000,2026-10-04 09:00:00.000,1,
1199,141,1072,1,195.0000,285.0000,2026-10-18 08:00:00.000,2026-10-18 09:00:00.000,1,
1200,141,1072,1,195.0000,285.0000,2026-11-08 08:00:00.000,2026-11-08 09:00:00.000,1,
1201,141,1072,1,195.0000,285.0000,2026-12-06 08:00:00.000,2026-12-06 09:00:00.000,1,
1202,141,1072,1,195.0000,285.0000,2026-12-20 08:00:00.000,2026-12-20 09:00:00.000,1,
1203,141,1072,1,195.0000,285.0000,2027-01-10 08:00:00.000,2027-01-10 09:00:00.000,1,
1204,141,1072,1,195.0000,285.0000,2027-01-31 08:00:00.000,2027-01-31 09:00:00.000,1,
1205,142,692,1,180.0000,335.0000,2026-10-04 11:00:00.000,2026-10-04 14:00:00.000,1,
1206,142,692,1,180.0000,335.0000,2026-10-18 11:00:00.000,2026-10-18 14:00:00.000,1,
1207,142,692,1,180.0000,335.0000,2026-11-08 11:00:00.000,2026-11-08 14:00:00.000,1,
1208,142,692,1,180.0000,335.0000,2026-12-06 11:00:00.000,2026-12-06 14:00:00.000,1,
1209,142,692,1,180.0000,335.0000,2026-12-20 11:00:00.000,2026-12-20 14:00:00.000,1,
1210,142,20,3,180.0000,335.0000,2027-01-10 11:00:00.000,2027-01-10 14:00:00.000,1,
1211,142,692,1,180.0000,335.0000,2027-01-31 11:00:00.000,2027-01-31 14:00:00.000,1,
1212,143,673,1,160.0000,225.0000,2027-03-05 11:00:00.000,2027-03-05 15:00:00.000,1,
1213,143,673,1,160.0000,225.0000,2027-03-19 11:00:00.000,2027-03-19 15:00:00.000,1,
1214,143,673,1,160.0000,225.0000,2027-04-02 11:00:00.000,2027-04-02 15:00:00.000,1,
1215,143,673,1,160.0000,225.0000,2027-04-16 11:00:00.000,2027-04-16 15:00:00.000,1,
1216,143,673,1,160.0000,225.0000,2027-04-23 11:00:00.000,2027-04-23 15:00:00.000,1,
1217,143,673,1,160.0000,225.0000,2027-05-14 11:00:00.000,2027-05-14 15:00:00.000,1,
1218,143,673,1,160.0000,225.0000,2027-05-28 11:00:00.000,2027-05-28 15:00:00.000,1,
1219,144,932,1,150.0000,250.0000,2027-03-06 10:00:00.000,2027-03-06 12:00:00.000,1,
1220,144,932,1,150.0000,250.0000,2027-03-20 10:00:00.000,2027-03-20 12:00:00.000,1,
1221,144,692,1,150.0000,250.0000,2027-04-03 12:00:00.000,2027-04-03 14:00:00.000,1,
1222,144,932,1,150.0000,250.0000,2027-04-17 10:00:00.000,2027-04-17 12:00:00.000,1,
1223,144,932,1,150.0000,250.0000,2027-04-24 10:00:00.000,2027-04-24 12:00:00.000,1,
1224,144,932,1,150.0000,250.0000,2027-05-15 10:00:00.000,2027-05-15 12:00:00.000,1,
1225,144,932,1,150.0000,250.0000,2027-05-29 10:00:00.000,2027-05-29 12:00:00.000,1,
1226,145,167,1,110.0000,180.0000,2027-03-21 10:00:00.000,2027-03-21 12:00:00.000,1,
1227,145,167,1,110.0000,180.0000,2027-04-04 10:00:00.000,2027-04-04 12:00:00.000,1,
1228,145,167,1,110.0000,180.0000,2027-04-18 10:00:00.000,2027-04-18 12:00:00.000,1,
1229,145,167,1,110.0000,180.0000,2027-04-25 10:00:00.000,2027-04-25 12:00:00.000,1,
1230,145,167,1,110.0000,180.0000,2027-05-16 10:00:00.000,2027-05-16 12:00:00.000,1,
1231,145,167,1,110.0000,180.0000,2027-05-30 10:00:00.000,2027-05-30 12:00:00.000,1,
1232,145,167,1,110.0000,180.0000,2027-03-07 10:00:00.000,2027-03-07 12:00:00.000,1,
1233,146,673,1,160.0000,270.0000,2027-10-02 12:30:00.000,2027-10-02 17:30:00.000,1,
1234,146,673,1,160.0000,270.0000,2027-10-16 12:30:00.000,2027-10-16 17:30:00.000,1,
1235,146,673,1,160.0000,270.0000,2027-10-30 12:30:00.000,2027-10-30 17:30:00.000,1,
1236,146,673,1,160.0000,270.0000,2027-11-13 12:30:00.000,2027-11-13 17:30:00.000,1,
1237,146,673,1,160.0000,270.0000,2027-12-04 12:30:00.000,2027-12-04 17:30:00.000,1,
1238,146,673,1,160.0000,270.0000,2027-12-18 12:30:00.000,2027-12-18 17:30:00.000,1,
1239,146,673,1,160.0000,270.0000,2028-01-08 12:30:00.000,2028-01-08 17:30:00.000,1,
1240,146,673,1,160.0000,270.0000,2027-10-03 12:30:00.000,2027-10-03 17:30:00.000,1,
1241,146,673,1,160.0000,270.0000,2027-10-17 12:30:00.000,2027-10-17 17:30:00.000,1,
1242,146,673,1,160.0000,270.0000,2027-10-31 12:30:00.000,2027-10-31 17:30:00.000,1,
1243,146,673,1,160.0000,270.0000,2027-11-14 12:30:00.000,2027-11-14 17:30:00.000,1,
1244,146,673,1,160.0000,270.0000,2027-12-05 12:30:00.000,2027-12-05 17:30:00.000,1,
1245,146,673,1,160.0000,270.0000,2027-12-19 12:30:00.000,2027-12-19 17:30:00.000,1,
1246,146,673,1,160.0000,270.0000,2028-01-09 12:30:00.000,2028-01-09 17:30:00.000,1,
1247,234,50,3,190.0000,325.0000,2024-10-04 10:00:00.000,2024-10-04 13:00:00.000,1,
1248,234,50,1,190.0000,325.0000,2024-10-18 10:00:00.000,2024-10-18 13:00:00.000,1,
1249,234,50,1,190.0000,325.0000,2024-10-25 10:00:00.000,2024-10-25 13:00:00.000,1,
1250,234,50,1,190.0000,325.0000,2024-11-22 10:00:00.000,2024-11-22 13:00:00.000,1,
1251,234,50,1,190.0000,325.0000,2024-12-06 10:00:00.000,2024-12-06 13:00:00.000,1,
1252,234,50,1,190.0000,325.0000,2024-12-20 10:00:00.000,2024-12-20 13:00:00.000,1,
1253,234,50,1,190.0000,325.0000,2025-01-03 10:00:00.000,2025-01-03 13:00:00.000,1,
1254,235,3,1,85.0000,145.0000,2024-10-05 08:30:00.000,2024-10-05 11:30:00.000,1,
1255,235,3,1,85.0000,145.0000,2024-10-19 08:30:00.000,2024-10-19 11:30:00.000,1,
1256,235,3,1,85.0000,145.0000,2024-10-26 08:30:00.000,2024-10-26 11:30:00.000,1,
1257,235,3,1,85.0000,145.0000,2024-11-23 08:30:00.000,2024-11-23 11:30:00.000,1,
1258,235,3,1,85.0000,145.0000,2024-12-07 08:30:00.000,2024-12-07 11:30:00.000,1,
1259,235,3,1,85.0000,145.0000,2024-12-21 08:30:00.000,2024-12-21 11:30:00.000,1,
1260,235,3,1,85.0000,145.0000,2025-01-04 08:30:00.000,2025-01-04 11:30:00.000,1,
1261,236,3,1,90.0000,160.0000,2024-10-05 13:00:00.000,2024-10-05 14:00:00.000,1,
1262,236,3,1,90.0000,160.0000,2024-10-19 13:00:00.000,2024-10-19 14:00:00.000,1,
1263,236,3,1,90.0000,160.0000,2024-10-26 13:00:00.000,2024-10-26 14:00:00.000,1,
1264,236,3,1,90.0000,160.0000,2024-11-23 13:00:00.000,2024-11-23 14:00:00.000,1,
1265,236,3,1,90.0000,160.0000,2024-12-07 13:00:00.000,2024-12-07 14:00:00.000,1,
1266,236,3,1,90.0000,160.0000,2024-12-21 13:00:00.000,2024-12-21 14:00:00.000,1,
1267,236,3,1,90.0000,160.0000,2025-01-04 13:00:00.000,2025-01-04 14:00:00.000,1,
1268,237,425,1,85.0000,120.0000,2024-10-06 10:00:00.000,2024-10-06 12:00:00.000,1,
1269,237,425,1,85.0000,120.0000,2024-10-20 10:00:00.000,2024-10-20 12:00:00.000,1,
1270,237,821,3,85.0000,120.0000,2024-10-27 09:00:00.000,2024-10-27 11:00:00.000,1,
1271,237,425,1,85.0000,120.0000,2024-11-24 10:00:00.000,2024-11-24 12:00:00.000,1,
1272,237,425,1,85.0000,120.0000,2024-12-08 10:00:00.000,2024-12-08 12:00:00.000,1,
1273,237,425,1,85.0000,120.0000,2024-12-22 10:00:00.000,2024-12-22 12:00:00.000,1,
1274,237,425,1,85.0000,120.0000,2025-01-05 10:00:00.000,2025-01-05 12:00:00.000,1,
1275,238,507,1,125.0000,180.0000,2024-10-06 14:00:00.000,2024-10-06 15:00:00.000,1,
1276,238,507,1,125.0000,180.0000,2024-10-20 14:00:00.000,2024-10-20 15:00:00.000,1,
1277,238,507,1,125.0000,180.0000,2024-10-27 14:00:00.000,2024-10-27 15:00:00.000,1,
1278,238,507,1,125.0000,180.0000,2024-11-24 14:00:00.000,2024-11-24 15:00:00.000,1,
1279,238,507,1,125.0000,180.0000,2024-12-08 14:00:00.000,2024-12-08 15:00:00.000,1,
1280,238,507,1,125.0000,180.0000,2024-12-22 14:00:00.000,2024-12-22 15:00:00.000,1,
1281,238,507,1,125.0000,180.0000,2025-01-05 14:00:00.000,2025-01-05 15:00:00.000,1,
1282,239,50,1,100.0000,175.0000,2025-03-07 15:00:00.000,2025-03-07 17:00:00.000,1,
1283,239,425,1,100.0000,175.0000,2025-03-21 15:00:00.000,2025-03-21 17:00:00.000,1,
1284,239,50,1,100.0000,175.0000,2025-04-04 15:00:00.000,2025-04-04 17:00:00.000,1,
1285,239,50,1,100.0000,175.0000,2025-04-18 15:00:00.000,2025-04-18 17:00:00.000,1,
1286,239,50,1,100.0000,175.0000,2025-04-25 15:00:00.000,2025-04-25 17:00:00.000,1,
1287,239,50,1,100.0000,175.0000,2025-05-16 15:00:00.000,2025-05-16 17:00:00.000,1,
1288,239,50,1,100.0000,175.0000,2025-05-30 15:00:00.000,2025-05-30 17:00:00.000,1,
1289,240,3,1,105.0000,180.0000,2025-03-08 10:00:00.000,2025-03-08 12:00:00.000,1,
1290,240,3,1,105.0000,180.0000,2025-03-22 10:00:00.000,2025-03-22 12:00:00.000,1,
1291,240,3,1,105.0000,180.0000,2025-04-05 10:00:00.000,2025-04-05 12:00:00.000,1,
1292,240,3,1,105.0000,180.0000,2025-04-19 10:00:00.000,2025-04-19 12:00:00.000,1,
1293,240,3,1,105.0000,180.0000,2025-04-26 10:00:00.000,2025-04-26 12:00:00.000,1,
1294,240,3,1,105.0000,180.0000,2025-05-17 10:00:00.000,2025-05-17 12:00:00.000,1,
1295,240,3,1,105.0000,180.0000,2025-05-31 10:00:00.000,2025-05-31 12:00:00.000,1,
1296,241,821,1,145.0000,190.0000,2025-03-08 13:30:00.000,2025-03-08 16:30:00.000,1,
1297,241,821,1,145.0000,190.0000,2025-03-22 13:30:00.000,2025-03-22 16:30:00.000,1,
1298,241,821,1,145.0000,190.0000,2025-04-05 13:30:00.000,2025-04-05 16:30:00.000,1,
1299,241,821,1,145.0000,190.0000,2025-04-19 13:30:00.000,2025-04-19 16:30:00.000,1,
1300,241,821,1,145.0000,190.0000,2025-04-26 13:30:00.000,2025-04-26 16:30:00.000,1,
1301,241,821,1,145.0000,190.0000,2025-05-17 13:30:00.000,2025-05-17 16:30:00.000,1,
1302,241,821,1,145.0000,190.0000,2025-05-31 13:30:00.000,2025-05-31 16:30:00.000,1,
1303,242,837,3,140.0000,215.0000,2025-03-09 08:00:00.000,2025-03-09 09:00:00.000,1,
1304,242,837,3,140.0000,215.0000,2025-03-23 08:00:00.000,2025-03-23 09:00:00.000,1,
1305,242,837,3,140.0000,215.0000,2025-04-06 08:00:00.000,2025-04-06 09:00:00.000,1,
1306,242,837,3,140.0000,215.0000,2025-04-20 08:00:00.000,2025-04-20 09:00:00.000,1,
1307,242,837,3,140.0000,215.0000,2025-04-27 08:00:00.000,2025-04-27 09:00:00.000,1,
1308,242,837,3,140.0000,215.0000,2025-05-18 08:00:00.000,2025-05-18 09:00:00.000,1,
1309,242,837,3,140.0000,215.0000,2025-06-01 08:00:00.000,2025-06-01 09:00:00.000,1,
1310,243,507,1,120.0000,195.0000,2025-03-09 10:00:00.000,2025-03-09 12:00:00.000,1,
1311,243,507,1,120.0000,195.0000,2025-03-23 10:00:00.000,2025-03-23 12:00:00.000,1,
1312,243,507,1,120.0000,195.0000,2025-04-06 10:00:00.000,2025-04-06 12:00:00.000,1,
1313,243,507,1,120.0000,195.0000,2025-04-20 10:00:00.000,2025-04-20 12:00:00.000,1,
1314,243,507,1,120.0000,195.0000,2025-04-27 10:00:00.000,2025-04-27 12:00:00.000,1,
1315,243,507,1,120.0000,195.0000,2025-05-18 10:00:00.000,2025-05-18 12:00:00.000,1,
1316,243,507,1,120.0000,195.0000,2025-06-01 10:00:00.000,2025-06-01 12:00:00.000,1,
1317,244,534,1,60.0000,95.0000,2025-10-03 14:00:00.000,2025-10-03 16:00:00.000,1,
1318,244,534,1,60.0000,95.0000,2025-10-17 14:00:00.000,2025-10-17 16:00:00.000,1,
1319,244,534,1,60.0000,95.0000,2025-10-31 14:00:00.000,2025-10-31 16:00:00.000,1,
1320,244,534,1,60.0000,95.0000,2025-11-21 14:00:00.000,2025-11-21 16:00:00.000,1,
1321,244,534,1,60.0000,95.0000,2025-12-05 14:00:00.000,2025-12-05 16:00:00.000,1,
1322,244,534,1,60.0000,95.0000,2025-12-19 14:00:00.000,2025-12-19 16:00:00.000,1,
1323,244,534,1,60.0000,95.0000,2026-01-02 14:00:00.000,2026-01-02 16:00:00.000,1,
1324,245,1086,1,70.0000,100.0000,2025-10-04 12:30:00.000,2025-10-04 15:30:00.000,1,
1325,245,1086,1,70.0000,100.0000,2025-10-18 12:30:00.000,2025-10-18 15:30:00.000,1,
1326,245,1086,1,70.0000,100.0000,2025-11-01 12:30:00.000,2025-11-01 15:30:00.000,1,
1327,245,1086,3,70.0000,100.0000,2025-11-22 10:30:00.000,2025-11-22 13:30:00.000,1,
1328,245,1086,1,70.0000,100.0000,2025-12-06 12:30:00.000,2025-12-06 15:30:00.000,1,
1329,245,1086,1,70.0000,100.0000,2025-12-20 12:30:00.000,2025-12-20 15:30:00.000,1,
1330,245,1086,1,70.0000,100.0000,2026-01-03 12:30:00.000,2026-01-03 15:30:00.000,1,
1331,246,849,1,140.0000,175.0000,2025-10-04 17:00:00.000,2025-10-04 18:00:00.000,1,
1332,246,849,1,140.0000,175.0000,2025-10-18 17:00:00.000,2025-10-18 18:00:00.000,1,
1333,246,849,1,140.0000,175.0000,2025-11-01 17:00:00.000,2025-11-01 18:00:00.000,1,
1334,246,849,1,140.0000,175.0000,2025-11-22 17:00:00.000,2025-11-22 18:00:00.000,1,
1335,246,849,1,140.0000,175.0000,2025-12-06 17:00:00.000,2025-12-06 18:00:00.000,1,
1336,246,849,1,140.0000,175.0000,2025-12-20 17:00:00.000,2025-12-20 18:00:00.000,1,
1337,246,849,1,140.0000,175.0000,2026-01-03 17:00:00.000,2026-01-03 18:00:00.000,1,
1338,247,786,1,70.0000,110.0000,2025-10-05 10:00:00.000,2025-10-05 11:00:00.000,1,
1339,247,786,1,70.0000,110.0000,2025-10-19 10:00:00.000,2025-10-19 11:00:00.000,1,
1340,247,786,1,70.0000,110.0000,2025-11-02 10:00:00.000,2025-11-02 11:00:00.000,1,
1341,247,786,1,70.0000,110.0000,2025-11-23 10:00:00.000,2025-11-23 11:00:00.000,1,
1342,247,786,1,70.0000,110.0000,2025-12-07 10:00:00.000,2025-12-07 11:00:00.000,1,
1343,247,786,1,70.0000,110.0000,2025-12-21 10:00:00.000,2025-12-21 11:00:00.000,1,
1344,247,786,1,70.0000,110.0000,2026-01-04 10:00:00.000,2026-01-04 11:00:00.000,1,
1345,248,425,1,100.0000,165.0000,2025-10-05 17:00:00.000,2025-10-05 20:00:00.000,1,
1346,248,425,1,100.0000,165.0000,2025-10-19 17:00:00.000,2025-10-19 20:00:00.000,1,
1347,248,425,1,100.0000,165.0000,2025-11-02 17:00:00.000,2025-11-02 20:00:00.000,1,
