ModuleID,CourseID,ModuleName,ModuleType,LecturerID,LanguageID,TranslatorID
1225,223,Moduł 2 kursu 'Bezpieczeństwo Chmury: Best Practices',1,808,8,320
1226,223,Moduł 3 kursu 'Bezpieczeństwo Chmury: Best Practices',2,720,1,
1227,223,Moduł 4 kursu 'Bezpieczeństwo Chmury: Best Practices',2,1019,2,246
1228,223,Moduł 5 kursu 'Bezpieczeństwo Chmury: Best Practices',4,192,1,
1229,223,Moduł 6 kursu 'Bezpieczeństwo Chmury: Best Practices',2,482,1,
1230,223,Moduł 7 kursu 'Bezpieczeństwo Chmury: Best Practices',1,192,1,
1231,224,Moduł 1 kursu 'Głębokie Uczenie: Neural Networks',1,415,1,
1232,224,Moduł 2 kursu 'Głębokie Uczenie: Neural Networks',4,623,4,35
1233,224,Moduł 3 kursu 'Głębokie Uczenie: Neural Networks',1,415,1,
1234,224,Moduł 4 kursu 'Głębokie Uczenie: Neural Networks',1,415,1,
1235,224,Moduł 5 kursu 'Głębokie Uczenie: Neural Networks',2,143,1,
1236,224,Moduł 6 kursu 'Głębokie Uczenie: Neural Networks',3,72,1,
1237,224,Moduł 7 kursu 'Głębokie Uczenie: Neural Networks',1,720,1,
1238,224,Moduł 8 kursu 'Głębokie Uczenie: Neural Networks',4,623,1,
1239,225,"Moduł 1 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",4,902,10,165
1240,225,"Moduł 2 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",4,776,1,
1241,225,"Moduł 3 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",2,918,1,
1242,225,"Moduł 4 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",1,902,1,
1243,226,Moduł 1 kursu 'Zarządzanie Projektami IT: Scrum i Agile',4,471,1,
1244,226,Moduł 2 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,471,1,
1245,226,Moduł 3 kursu 'Zarządzanie Projektami IT: Scrum i Agile',4,588,8,901
1246,227,Moduł 1 kursu 'Muzyka: Teoria i Praktyka',1,112,1,
1247,227,Moduł 2 kursu 'Muzyka: Teoria i Praktyka',4,112,1,
1248,227,Moduł 3 kursu 'Muzyka: Teoria i Praktyka',3,772,1,
1249,227,Moduł 4 kursu 'Muzyka: Teoria i Praktyka',4,257,1,
1250,227,Moduł 5 kursu 'Muzyka: Teoria i Praktyka',2,720,1,
1251,227,Moduł 6 kursu 'Muzyka: Teoria i Praktyka',1,391,1,
1252,227,Moduł 7 kursu 'Muzyka: Teoria i Praktyka',3,741,1,
1253,228,Moduł 1 kursu 'Sztuka: Wprowadzenie do Technik',3,567,1,
1254,228,Moduł 2 kursu 'Sztuka: Wprowadzenie do Technik',1,839,1,
1255,228,Moduł 3 kursu 'Sztuka: Wprowadzenie do Technik',1,471,1,
1256,228,Moduł 4 kursu 'Sztuka: Wprowadzenie do Technik',1,492,1,
1257,228,Moduł 5 kursu 'Sztuka: Wprowadzenie do Technik',3,511,1,
1258,228,Moduł 6 kursu 'Sztuka: Wprowadzenie do Technik',1,839,1,
1259,228,Moduł 7 kursu 'Sztuka: Wprowadzenie do Technik',1,492,8,901
1260,228,Moduł 8 kursu 'Sztuka: Wprowadzenie do Technik',1,492,1,
1261,229,Moduł 1 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',4,561,4,360
1262,229,Moduł 2 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',3,494,10,165
1263,229,Moduł 3 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',2,1111,1,
1264,229,Moduł 4 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',2,866,10,205
1265,229,Moduł 5 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',4,840,1,
1266,229,Moduł 6 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',2,561,1,
1267,229,Moduł 7 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',1,720,4,35
1268,230,Moduł 1 kursu 'Wprowadzenie do Ady',4,765,1,
1269,230,Moduł 2 kursu 'Wprowadzenie do Ady',1,1092,1,
1270,230,Moduł 3 kursu 'Wprowadzenie do Ady',4,432,4,750
1271,230,Moduł 4 kursu 'Wprowadzenie do Ady',3,94,2,138
1272,231,Moduł 1 kursu 'Muzyka: Teoria i Praktyka',2,415,1,
1273,231,Moduł 2 kursu 'Muzyka: Teoria i Praktyka',1,561,4,35
1274,231,Moduł 3 kursu 'Muzyka: Teoria i Praktyka',3,902,1,
1275,231,Moduł 4 kursu 'Muzyka: Teoria i Praktyka',3,1092,1,
1276,231,Moduł 5 kursu 'Muzyka: Teoria i Praktyka',4,415,1,
1277,231,Moduł 6 kursu 'Muzyka: Teoria i Praktyka',2,678,1,
1278,231,Moduł 7 kursu 'Muzyka: Teoria i Praktyka',4,415,4,663
1279,232,Moduł 1 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,902,6,340
1280,232,Moduł 2 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,772,1,
1281,232,Moduł 3 kursu 'Zarządzanie Incydentami Bezpieczeństwa',4,257,1,
1282,232,Moduł 4 kursu 'Zarządzanie Incydentami Bezpieczeństwa',1,319,1,
1283,232,Moduł 5 kursu 'Zarządzanie Incydentami Bezpieczeństwa',1,257,1,
1284,232,Moduł 6 kursu 'Zarządzanie Incydentami Bezpieczeństwa',4,257,1,
1285,233,Moduł 1 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',3,494,1,
1286,233,Moduł 2 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',4,1092,1,
1287,233,Moduł 3 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',3,325,1,
1288,233,Moduł 4 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',3,1111,1,
1289,233,Moduł 5 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',1,765,1,
1290,234,Moduł 1 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',4,903,1,
1291,234,Moduł 2 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',2,808,1,
1292,234,Moduł 3 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,423,1,
1293,234,Moduł 4 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',1,307,1,
1294,235,Moduł 1 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',2,143,10,993
1295,235,Moduł 2 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',3,494,2,591
1296,235,Moduł 3 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',1,415,1,
1297,235,Moduł 4 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',2,148,1,
1298,235,Moduł 5 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',4,623,1,
1299,235,Moduł 6 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',2,623,1,
1300,236,Moduł 1 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,623,7,836
1301,236,Moduł 2 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',4,468,1,
1302,236,Moduł 3 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,918,2,485
1303,236,Moduł 4 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,363,6,340
1304,237,Moduł 1 kursu 'Bezpieczeństwo Chmury: Best Practices',1,707,1,
1305,237,Moduł 2 kursu 'Bezpieczeństwo Chmury: Best Practices',4,363,2,88
1306,237,Moduł 3 kursu 'Bezpieczeństwo Chmury: Best Practices',2,319,6,806
1307,237,Moduł 4 kursu 'Bezpieczeństwo Chmury: Best Practices',3,808,2,485
1308,237,Moduł 5 kursu 'Bezpieczeństwo Chmury: Best Practices',4,423,1,
1309,237,Moduł 6 kursu 'Bezpieczeństwo Chmury: Best Practices',4,423,1,
1310,237,Moduł 7 kursu 'Bezpieczeństwo Chmury: Best Practices',1,678,2,514
1311,238,Moduł 1 kursu 'Kubernetes dla Początkujących',3,192,4,663
1312,238,Moduł 2 kursu 'Kubernetes dla Początkujących',4,623,1,
1313,238,Moduł 3 kursu 'Kubernetes dla Początkujących',3,423,5,1011
1314,238,Moduł 4 kursu 'Kubernetes dla Początkujących',3,767,2,485
1315,238,Moduł 5 kursu 'Kubernetes dla Początkujących',2,492,1,
1316,239,Moduł 1 kursu 'Głębokie Uczenie: Neural Networks',4,307,1,
1317,239,Moduł 2 kursu 'Głębokie Uczenie: Neural Networks',4,319,1,
1318,239,Moduł 3 kursu 'Głębokie Uczenie: Neural Networks',1,319,1,
1319,239,Moduł 4 kursu 'Głębokie Uczenie: Neural Networks',4,257,1,
1320,239,Moduł 5 kursu 'Głębokie Uczenie: Neural Networks',3,391,1,
1321,239,Moduł 6 kursu 'Głębokie Uczenie: Neural Networks',1,391,1,
1322,239,Moduł 7 kursu 'Głębokie Uczenie: Neural Networks',3,1111,1,
1323,240,Moduł 1 kursu 'Programowanie Strukturalne: C i Pascal',3,492,1,
1324,240,Moduł 2 kursu 'Programowanie Strukturalne: C i Pascal',1,112,1,
1325,240,Moduł 3 kursu 'Programowanie Strukturalne: C i Pascal',3,839,1,
1326,240,Moduł 4 kursu 'Programowanie Strukturalne: C i Pascal',4,112,1,
1327,240,Moduł 5 kursu 'Programowanie Strukturalne: C i Pascal',2,423,1,
1328,240,Moduł 6 kursu 'Programowanie Strukturalne: C i Pascal',1,391,1,
1329,241,Moduł 1 kursu 'Big Data: Analiza i Zarządzanie',4,741,1,
1330,241,Moduł 2 kursu 'Big Data: Analiza i Zarządzanie',2,688,4,663
1331,241,Moduł 3 kursu 'Big Data: Analiza i Zarządzanie',2,1142,1,
1332,241,Moduł 4 kursu 'Big Data: Analiza i Zarządzanie',1,936,1,
1333,241,Moduł 5 kursu 'Big Data: Analiza i Zarządzanie',3,94,1,
1334,241,Moduł 6 kursu 'Big Data: Analiza i Zarządzanie',4,741,1,
1335,242,Moduł 1 kursu 'Systemy Operacyjne: Linux w Praktyce',3,319,1,
1336,242,Moduł 2 kursu 'Systemy Operacyjne: Linux w Praktyce',4,1092,1,
1337,242,Moduł 3 kursu 'Systemy Operacyjne: Linux w Praktyce',2,772,1,
1338,243,Moduł 1 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',1,1,1,
1339,243,Moduł 2 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',3,415,1,
1340,243,Moduł 3 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',2,808,5,732
1341,243,Moduł 4 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',1,432,9,946
1342,243,Moduł 5 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',1,87,1,
1343,244,Moduł 1 kursu 'Cyberbezpieczeństwo: Podstawy',4,8,1,
1344,244,Moduł 2 kursu 'Cyberbezpieczeństwo: Podstawy',3,192,1,
1345,244,Moduł 3 kursu 'Cyberbezpieczeństwo: Podstawy',4,1092,1,
1346,244,Moduł 4 kursu 'Cyberbezpieczeństwo: Podstawy',1,432,1,
1347,245,Moduł 1 kursu 'Medycyna: Anatomia i Diagnostyka',1,248,1,
1348,245,Moduł 2 kursu 'Medycyna: Anatomia i Diagnostyka',4,148,2,632
1349,245,Moduł 3 kursu 'Medycyna: Anatomia i Diagnostyka',2,741,1,
1350,245,Moduł 4 kursu 'Medycyna: Anatomia i Diagnostyka',2,96,2,514
1351,245,Moduł 5 kursu 'Medycyna: Anatomia i Diagnostyka',2,918,1,
1352,245,Moduł 6 kursu 'Medycyna: Anatomia i Diagnostyka',3,135,1,
1353,246,Moduł 1 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,1047,6,340
1354,246,Moduł 2 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',2,710,1,
1355,246,Moduł 3 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',1,94,6,340
1356,247,Moduł 1 kursu 'Przetwarzanie Języka Naturalnego',3,918,1,
1357,247,Moduł 2 kursu 'Przetwarzanie Języka Naturalnego',3,494,1,
1358,247,Moduł 3 kursu 'Przetwarzanie Języka Naturalnego',3,1019,1,
1359,247,Moduł 4 kursu 'Przetwarzanie Języka Naturalnego',4,87,1,
1360,248,Moduł 1 kursu 'Literatura: Klasyka i Nowoczesność',2,678,1,
1361,248,Moduł 2 kursu 'Literatura: Klasyka i Nowoczesność',3,410,10,205
1362,248,Moduł 3 kursu 'Literatura: Klasyka i Nowoczesność',1,423,1,
1363,248,Moduł 4 kursu 'Literatura: Klasyka i Nowoczesność',2,432,1,
1364,248,Moduł 5 kursu 'Literatura: Klasyka i Nowoczesność',2,494,1,
1365,248,Moduł 6 kursu 'Literatura: Klasyka i Nowoczesność',4,678,2,514
1366,248,Moduł 7 kursu 'Literatura: Klasyka i Nowoczesność',1,678,2,486
1367,249,Moduł 1 kursu 'Programowanie Reaktywne: Akka i RxJava',1,918,1,
1368,249,Moduł 2 kursu 'Programowanie Reaktywne: Akka i RxJava',1,94,1,
1369,249,Moduł 3 kursu 'Programowanie Reaktywne: Akka i RxJava',3,94,1,
1370,249,Moduł 4 kursu 'Programowanie Reaktywne: Akka i RxJava',3,129,1,
1371,250,Moduł 1 kursu 'Weterynaria: Opieka nad Zwierzętami',1,8,5,753
1372,250,Moduł 2 kursu 'Weterynaria: Opieka nad Zwierzętami',2,192,7,352
1373,250,Moduł 3 kursu 'Weterynaria: Opieka nad Zwierzętami',3,567,1,
1374,250,Moduł 4 kursu 'Weterynaria: Opieka nad Zwierzętami',1,1,1,
1375,251,Moduł 1 kursu 'Głębokie Uczenie: Neural Networks',2,415,1,
1376,251,Moduł 2 kursu 'Głębokie Uczenie: Neural Networks',3,808,1,
1377,251,Moduł 3 kursu 'Głębokie Uczenie: Neural Networks',4,936,1,
1378,251,Moduł 4 kursu 'Głębokie Uczenie: Neural Networks',1,741,9,763
1379,251,Moduł 5 kursu 'Głębokie Uczenie: Neural Networks',2,688,1,
1380,252,Moduł 1 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',3,143,1,
1381,252,Moduł 2 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',2,410,1,
1382,252,Moduł 3 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',3,148,1,
1383,252,Moduł 4 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',1,423,1,
1384,252,Moduł 5 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',4,72,1,
1385,253,Moduł 1 kursu 'Podstawy Rachunkowości',3,468,2,349
1386,253,Moduł 2 kursu 'Podstawy Rachunkowości',2,266,5,1042
1387,253,Moduł 3 kursu 'Podstawy Rachunkowości',2,1118,2,451
1388,253,Moduł 4 kursu 'Podstawy Rachunkowości',1,415,4,663
1389,253,Moduł 5 kursu 'Podstawy Rachunkowości',2,1019,1,
1390,253,Moduł 6 kursu 'Podstawy Rachunkowości',2,432,2,632
1391,254,Moduł 1 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',3,808,1,
1392,254,Moduł 2 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',1,248,10,993
1393,254,Moduł 3 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',3,248,6,336
1394,254,Moduł 4 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',3,257,1,
1395,254,Moduł 5 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',3,902,1,
1396,254,Moduł 6 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',4,494,10,993
1397,255,Moduł 1 kursu 'Socjologia: Zrozumieć Społeczeństwo',1,511,5,753
1398,255,Moduł 2 kursu 'Socjologia: Zrozumieć Społeczeństwo',4,87,4,750
1399,255,Moduł 3 kursu 'Socjologia: Zrozumieć Społeczeństwo',4,143,1,
1400,255,Moduł 4 kursu 'Socjologia: Zrozumieć Społeczeństwo',3,72,1,
1401,255,Moduł 5 kursu 'Socjologia: Zrozumieć Społeczeństwo',4,1092,1,
1402,256,Moduł 1 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',1,257,1,
1403,256,Moduł 2 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',3,776,1,
1404,256,Moduł 3 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',4,112,5,670
1405,256,Moduł 4 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',3,567,4,750
1406,256,Moduł 5 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',4,319,1,
1407,256,Moduł 6 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',4,325,1,
1408,256,Moduł 7 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',4,307,7,469
1409,257,Moduł 1 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',4,511,1,
1410,257,Moduł 2 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',2,936,1,
1411,257,Moduł 3 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',2,511,2,486
1412,257,Moduł 4 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',2,767,1,
1413,258,Moduł 1 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',4,148,1,
1414,258,Moduł 2 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',2,160,4,360
1415,258,Moduł 3 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',1,248,2,632
1416,258,Moduł 4 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',4,494,1,
1417,258,Moduł 5 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',3,482,7,469
1418,258,Moduł 6 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',1,248,1,
1419,258,Moduł 7 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',3,112,6,340
1420,258,Moduł 8 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',2,565,1,
1421,259,Moduł 1 kursu 'Zarządzanie Projektami IT: Scrum i Agile',4,776,1,
1422,259,Moduł 2 kursu 'Zarządzanie Projektami IT: Scrum i Agile',4,902,1,
1423,259,Moduł 3 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,96,10,165
1424,259,Moduł 4 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,741,1,
1425,259,Moduł 5 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,776,1,
1426,259,Moduł 6 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,96,1,
1427,259,Moduł 7 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,257,1,
1428,260,Moduł 1 kursu 'Projektowanie za Pomocą CSS',1,471,1,
1429,260,Moduł 2 kursu 'Projektowanie za Pomocą CSS',4,492,1,
1430,260,Moduł 3 kursu 'Projektowanie za Pomocą CSS',4,471,1,
1431,260,Moduł 4 kursu 'Projektowanie za Pomocą CSS',2,866,1,
1432,260,Moduł 5 kursu 'Projektowanie za Pomocą CSS',1,866,2,591
1433,260,Moduł 6 kursu 'Projektowanie za Pomocą CSS',4,866,1,
1434,260,Moduł 7 kursu 'Projektowanie za Pomocą CSS',4,866,1,
1435,261,Moduł 1 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',1,410,1,
1436,261,Moduł 2 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',4,688,5,822
1437,261,Moduł 3 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',2,741,1,
1438,261,Moduł 4 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',1,877,2,138
1439,261,Moduł 5 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',4,410,1,
1440,261,Moduł 6 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',4,363,1,
1441,261,Moduł 7 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',3,415,2,632
1442,262,Moduł 1 kursu 'Podstawy Chmury Obliczeniowej',4,266,1,
1443,262,Moduł 2 kursu 'Podstawy Chmury Obliczeniowej',3,772,1,
1444,262,Moduł 3 kursu 'Podstawy Chmury Obliczeniowej',4,468,1,
1445,262,Moduł 4 kursu 'Podstawy Chmury Obliczeniowej',2,319,5,732
1446,262,Moduł 5 kursu 'Podstawy Chmury Obliczeniowej',3,432,1,
1447,262,Moduł 6 kursu 'Podstawy Chmury Obliczeniowej',1,468,10,993
1448,262,Moduł 7 kursu 'Podstawy Chmury Obliczeniowej',1,494,1,
1449,262,Moduł 8 kursu 'Podstawy Chmury Obliczeniowej',1,266,10,993
1450,263,Moduł 1 kursu 'Astronomia dla Amatorów',2,94,4,750
1451,263,Moduł 2 kursu 'Astronomia dla Amatorów',3,257,3,708
1452,263,Moduł 3 kursu 'Astronomia dla Amatorów',3,956,1,
1453,263,Moduł 4 kursu 'Astronomia dla Amatorów',1,776,10,165
1454,263,Moduł 5 kursu 'Astronomia dla Amatorów',2,1092,2,486
1455,263,Moduł 6 kursu 'Astronomia dla Amatorów',1,565,1,
1456,263,Moduł 7 kursu 'Astronomia dla Amatorów',3,325,1,
1457,264,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',1,363,1,
1458,264,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',2,87,7,469
1459,264,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',3,623,1,
1460,264,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',2,96,4,663
1461,264,Moduł 5 kursu 'Internet Rzeczy: Zastosowania',2,415,1,
1462,264,Moduł 6 kursu 'Internet Rzeczy: Zastosowania',1,363,1,
1463,265,Moduł 1 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,839,1,
1464,265,Moduł 2 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,160,1,
1465,265,Moduł 3 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,160,1,
1466,265,Moduł 4 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,936,9,685
1467,265,Moduł 5 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,160,9,763
1468,265,Moduł 6 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,767,1,
1469,265,Moduł 7 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,936,1,
1470,265,Moduł 8 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,772,1,
1471,266,Moduł 1 kursu 'Pielęgniarstwo: Podstawy Opieki Zdrowotnej',2,192,1,
1472,266,Moduł 2 kursu 'Pielęgniarstwo: Podstawy Opieki Zdrowotnej',3,767,1,
1473,266,Moduł 3 kursu 'Pielęgniarstwo: Podstawy Opieki Zdrowotnej',1,902,1,
1474,267,Moduł 1 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',2,808,5,753
1475,267,Moduł 2 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',2,720,9,685
1476,267,Moduł 3 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,248,1,
1477,267,Moduł 4 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,266,1,
1478,267,Moduł 5 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',2,494,1,
1479,267,Moduł 6 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,707,1,
1480,267,Moduł 7 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,248,1,
1481,268,Moduł 1 kursu 'Biochemia: Podstawy Życia',2,707,4,663
1482,268,Moduł 2 kursu 'Biochemia: Podstawy Życia',1,471,1,
1483,268,Moduł 3 kursu 'Biochemia: Podstawy Życia',1,839,2,485
1484,269,Moduł 1 kursu 'Kryptowaluty: Handel i Inwestowanie',4,688,2,138
1485,269,Moduł 2 kursu 'Kryptowaluty: Handel i Inwestowanie',2,1047,5,732
1486,269,Moduł 3 kursu 'Kryptowaluty: Handel i Inwestowanie',3,877,1,
1487,269,Moduł 4 kursu 'Kryptowaluty: Handel i Inwestowanie',1,877,1,
1488,269,Moduł 5 kursu 'Kryptowaluty: Handel i Inwestowanie',4,410,1,
1489,269,Moduł 6 kursu 'Kryptowaluty: Handel i Inwestowanie',2,325,10,993
1490,269,Moduł 7 kursu 'Kryptowaluty: Handel i Inwestowanie',4,363,1,
1491,270,Moduł 1 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,776,1,
1492,270,Moduł 2 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,1047,1,
1493,270,Moduł 3 kursu 'Nanotechnologia: Od Teorii do Praktyki',4,471,1,
1494,270,Moduł 4 kursu 'Nanotechnologia: Od Teorii do Praktyki',1,1019,1,
1495,270,Moduł 5 kursu 'Nanotechnologia: Od Teorii do Praktyki',4,1019,1,
1496,270,Moduł 6 kursu 'Nanotechnologia: Od Teorii do Praktyki',4,471,8,901
1497,270,Moduł 7 kursu 'Nanotechnologia: Od Teorii do Praktyki',4,492,1,
1498,270,Moduł 8 kursu 'Nanotechnologia: Od Teorii do Praktyki',4,471,8,901
1499,271,Moduł 1 kursu 'Tworzenie Aplikacji Biznesowych: Business Applications',4,135,1,
1500,271,Moduł 2 kursu 'Tworzenie Aplikacji Biznesowych: Business Applications',3,877,1,
1501,271,Moduł 3 kursu 'Tworzenie Aplikacji Biznesowych: Business Applications',1,1,4,750
1502,272,Moduł 1 kursu 'Medycyna: Anatomia i Diagnostyka',1,257,5,732
1503,272,Moduł 2 kursu 'Medycyna: Anatomia i Diagnostyka',4,112,1,
1504,272,Moduł 3 kursu 'Medycyna: Anatomia i Diagnostyka',4,319,1,
1505,272,Moduł 4 kursu 'Medycyna: Anatomia i Diagnostyka',4,903,1,
1506,272,Moduł 5 kursu 'Medycyna: Anatomia i Diagnostyka',2,370,1,
1507,272,Moduł 6 kursu 'Medycyna: Anatomia i Diagnostyka',4,257,5,670
1508,272,Moduł 7 kursu 'Medycyna: Anatomia i Diagnostyka',2,143,1,
1509,272,Moduł 8 kursu 'Medycyna: Anatomia i Diagnostyka',4,307,1,
1510,273,Moduł 1 kursu 'Zaawansowana Inżynieria Sieciowa',2,468,1,
1511,273,Moduł 2 kursu 'Zaawansowana Inżynieria Sieciowa',3,87,7,1058
1512,273,Moduł 3 kursu 'Zaawansowana Inżynieria Sieciowa',3,432,1,
1513,273,Moduł 4 kursu 'Zaawansowana Inżynieria Sieciowa',3,492,1,
1514,273,Moduł 5 kursu 'Zaawansowana Inżynieria Sieciowa',1,623,4,663
1515,273,Moduł 6 kursu 'Zaawansowana Inżynieria Sieciowa',1,561,1,
1516,273,Moduł 7 kursu 'Zaawansowana Inżynieria Sieciowa',1,561,1,
1517,274,Moduł 1 kursu 'Biotechnologia: Podstawy i Aplikacje',4,561,1,
1518,274,Moduł 2 kursu 'Biotechnologia: Podstawy i Aplikacje',2,877,6,336
1519,274,Moduł 3 kursu 'Biotechnologia: Podstawy i Aplikacje',4,561,1,
1520,274,Moduł 4 kursu 'Biotechnologia: Podstawy i Aplikacje',2,840,1,
1521,275,Moduł 1 kursu 'Tworzenie Stron Internetowych',1,8,1,
1522,275,Moduł 2 kursu 'Tworzenie Stron Internetowych',4,567,5,753
1523,275,Moduł 3 kursu 'Tworzenie Stron Internetowych',4,567,1,
1524,276,Moduł 1 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',1,561,1,
1525,276,Moduł 2 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,561,1,
1526,276,Moduł 3 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,840,4,35
1527,276,Moduł 4 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',3,492,1,
