DetailID,OrderID,ActivityID,TypeOfActivity,Price,PaidDate,PaymentStatus
448,448,76,4,115.0000,2021-10-08 17:38:29.000,udana
449,449,82,4,140.0000,2021-11-21 13:53:54.000,udana
450,450,82,4,140.0000,2021-10-29 11:19:34.000,udana
451,451,83,4,140.0000,2021-11-10 04:26:07.000,udana
452,452,87,4,285.0000,2022-01-19 06:19:32.000,udana
453,453,90,4,285.0000,2021-11-22 14:17:50.000,udana
454,454,90,4,285.0000,2021-12-01 02:20:58.000,udana
455,455,90,4,285.0000,2021-11-11 00:11:08.000,udana
456,456,107,4,275.0000,2022-02-12 12:02:38.000,udana
457,457,107,4,275.0000,2022-03-14 22:22:03.000,udana
458,458,107,4,275.0000,2022-02-14 13:51:44.000,udana
459,459,108,4,275.0000,2022-03-15 16:12:04.000,udana
460,460,111,4,275.0000,2022-05-30 18:48:19.000,udana
461,461,114,4,310.0000,2022-02-02 05:33:12.000,udana
462,462,119,4,310.0000,2022-06-19 10:59:24.000,udana
463,463,120,4,100.0000,2022-01-07 11:21:25.000,udana
464,464,125,4,100.0000,2022-05-21 19:55:17.000,udana
465,465,127,4,200.0000,2022-02-28 08:09:19.000,udana
466,466,127,4,200.0000,2022-02-27 11:03:02.000,udana
467,467,127,4,200.0000,2022-02-14 22:49:10.000,udana
468,468,133,4,200.0000,2022-04-07 21:03:39.000,udana
469,469,146,4,125.0000,2022-12-03 00:06:31.000,udana
470,470,149,4,180.0000,2022-09-13 02:05:04.000,udana
471,471,158,4,280.0000,2023-01-16 20:23:38.000,udana
472,472,160,4,280.0000,2022-12-04 13:58:00.000,udana
473,473,160,4,280.0000,2022-11-18 11:20:28.000,udana
474,474,160,4,280.0000,2022-10-31 03:47:51.000,udana
475,475,176,4,165.0000,2022-12-17 17:47:44.000,udana
476,476,185,4,130.0000,2023-03-30 12:24:37.000,udana
477,477,187,4,130.0000,2023-05-25 09:48:26.000,udana
478,478,187,4,130.0000,2023-04-16 20:45:12.000,udana
479,479,187,4,130.0000,2023-05-19 13:36:01.000,udana
480,480,189,4,130.0000,2023-06-26 23:32:57.000,udana
481,481,201,4,275.0000,2023-05-28 14:11:15.000,udana
482,482,211,4,235.0000,2020-09-24 23:04:46.000,udana
483,483,213,4,235.0000,2020-10-24 20:11:24.000,udana
484,484,216,4,235.0000,2020-12-05 10:18:10.000,udana
485,485,217,4,235.0000,2020-12-31 06:05:19.000,udana
486,486,217,4,235.0000,2020-11-18 08:39:49.000,udana
487,487,222,4,195.0000,2020-11-04 00:10:12.000,udana
488,488,222,4,195.0000,2020-09-24 19:26:56.000,udana
489,489,222,4,195.0000,2020-10-13 06:00:40.000,udana
490,490,232,4,250.0000,2020-09-28 04:16:03.000,udana
491,491,237,4,250.0000,2020-12-07 22:42:22.000,udana
492,492,239,4,240.0000,2021-01-06 05:02:14.000,udana
493,493,239,4,240.0000,2020-12-31 19:03:27.000,udana
494,494,246,4,275.0000,2021-02-15 05:31:57.000,udana
495,495,247,4,275.0000,2021-03-13 15:33:43.000,udana
496,496,252,4,275.0000,2021-06-10 23:17:21.000,udana
497,497,260,4,245.0000,2021-01-23 05:39:25.000,udana
498,498,264,4,245.0000,2021-05-23 15:21:56.000,udana
499,499,264,4,245.0000,2021-03-23 07:09:42.000,udana
500,500,268,4,330.0000,2021-02-02 15:20:45.000,udana
501,501,271,4,330.0000,2021-05-16 13:52:42.000,udana
502,502,283,4,255.0000,2022-01-30 04:02:14.000,udana
503,503,285,4,255.0000,2021-10-01 07:20:08.000,udana
504,504,306,4,255.0000,2021-11-18 06:23:10.000,udana
505,505,306,4,255.0000,2021-11-04 21:42:22.000,udana
506,506,306,4,255.0000,2021-10-13 19:39:16.000,udana
507,507,332,4,140.0000,2022-02-06 03:14:01.000,udana
508,508,334,4,140.0000,2022-05-17 00:19:55.000,udana
509,509,334,4,140.0000,2022-05-19 03:30:02.000,udana
510,510,334,4,140.0000,2022-03-18 07:19:30.000,udana
511,511,350,4,125.0000,2022-12-24 19:17:41.000,udana
512,512,358,4,220.0000,2022-10-04 13:58:16.000,udana
513,513,360,4,220.0000,2023-02-07 18:26:36.000,udana
514,514,371,4,230.0000,2023-01-10 14:09:14.000,udana
515,515,372,4,125.0000,2022-09-23 04:34:49.000,udana
516,516,373,4,125.0000,2022-10-17 12:57:37.000,udana
517,517,377,4,125.0000,2022-11-01 17:28:41.000,udana
518,518,377,4,125.0000,2022-11-23 05:02:48.000,udana
519,519,377,4,125.0000,2022-12-01 06:55:06.000,udana
520,520,382,4,160.0000,2023-03-10 14:58:56.000,udana
521,521,624,4,100.0000,2023-08-20 19:50:29.000,udana
522,522,624,4,100.0000,2023-09-18 10:45:44.000,udana
523,523,629,4,100.0000,2023-12-25 16:22:13.000,udana
524,524,629,4,100.0000,2023-11-28 08:16:30.000,udana
525,525,631,4,135.0000,2023-09-21 00:42:21.000,udana
526,526,631,4,135.0000,2023-09-11 08:10:04.000,udana
527,527,635,4,135.0000,2023-10-11 14:14:59.000,udana
528,528,635,4,135.0000,2023-10-06 12:36:44.000,udana
529,529,635,4,135.0000,2023-12-05 01:39:48.000,udana
530,530,636,4,135.0000,2023-12-23 13:06:38.000,udana
531,531,637,4,135.0000,2023-11-25 16:27:43.000,udana
532,532,642,4,275.0000,2023-12-03 03:27:21.000,udana
533,533,645,4,285.0000,2023-09-05 02:40:09.000,udana
534,534,653,4,180.0000,2024-02-10 09:53:08.000,udana
535,535,656,4,180.0000,2024-04-20 10:55:20.000,udana
536,536,657,4,180.0000,2024-04-29 16:28:35.000,udana
537,537,657,4,180.0000,2024-04-20 21:09:31.000,udana
538,538,659,4,75.0000,2024-01-23 10:20:54.000,udana
539,539,664,4,75.0000,2024-03-21 15:29:13.000,udana
540,540,665,4,75.0000,2024-04-13 09:29:44.000,udana
541,541,665,4,75.0000,2024-05-19 17:59:55.000,udana
542,542,667,4,260.0000,2024-02-28 08:25:30.000,udana
543,543,667,4,260.0000,2024-03-02 01:14:11.000,udana
544,544,667,4,260.0000,2024-02-15 07:03:33.000,udana
545,545,668,4,260.0000,2024-03-03 15:45:43.000,udana
546,546,672,4,260.0000,2024-05-11 07:08:42.000,udana
547,547,675,4,115.0000,2024-01-26 14:15:38.000,udana
548,548,675,4,115.0000,2024-03-24 20:26:45.000,udana
549,549,679,4,115.0000,2024-05-12 22:55:59.000,udana
550,550,680,4,220.0000,2024-02-23 20:19:55.000,udana
551,551,688,4,100.0000,2024-10-02 07:15:06.000,udana
552,552,691,4,100.0000,2024-11-08 21:09:38.000,udana
553,553,691,4,100.0000,2024-10-17 23:17:25.000,udana
554,554,695,4,225.0000,2024-10-01 07:07:46.000,udana
555,555,698,4,225.0000,2024-11-16 04:40:28.000,udana
556,556,698,4,225.0000,2024-11-12 12:29:16.000,udana
557,557,702,4,115.0000,2024-10-14 23:52:00.000,udana
558,558,703,4,115.0000,2024-09-27 13:07:30.000,udana
559,559,704,4,115.0000,2024-10-28 03:29:01.000,udana
560,560,708,4,135.0000,2024-09-30 10:30:02.000,udana
561,561,720,4,120.0000,2024-11-04 05:45:02.000,udana
562,562,835,4,195.0000,2024-09-13 23:00:57.000,udana
563,563,835,4,195.0000,2024-10-15 12:40:58.000,udana
564,564,849,4,95.0000,2024-09-11 16:39:52.000,udana
565,565,1037,4,170.0000,2024-09-17 07:05:04.000,udana
566,566,1037,4,170.0000,2024-09-29 03:35:25.000,udana
567,567,1038,4,170.0000,2024-10-05 06:19:16.000,udana
568,568,1049,4,250.0000,2024-10-26 03:47:13.000,udana
569,569,1049,4,250.0000,2024-12-17 16:10:56.000,udana
570,570,1066,4,250.0000,2024-09-25 05:52:28.000,udana
571,571,1067,4,250.0000,2024-09-25 18:41:00.000,udana
572,572,1068,4,250.0000,2024-11-02 17:13:58.000,udana
573,573,261,2,1090.0000,2021-11-01 00:03:00.000,udana
574,574,261,2,1090.0000,2021-11-01 00:09:00.000,udana
575,575,6,2,415.0000,2024-10-11 11:38:08.000,udana
576,576,6,2,415.0000,2024-10-11 12:28:11.000,udana
577,577,6,2,415.0000,2024-10-11 12:58:07.000,udana
578,578,1,3,500.0000,2024-12-11 12:50:11.000,udana
579,579,1,3,500.0000,2024-12-11 12:50:11.000,udana
580,580,1,3,500.0000,2024-12-11 12:50:11.000,udana
581,581,1,3,500.0000,2024-11-03 00:13:00.000,udana
582,582,1,3,500.0000,2024-12-01 21:11:59.000,udana
583,583,1,3,500.0000,2024-11-01 03:13:01.000,udana
584,584,39,1,155.64,2021-01-06 14:53:00,udane
585,584,99,1,0,2021-01-06 14:50:00,udane
586,585,303,1,282.71,2021-03-27 10:23:00,udane
587,585,447,1,0,2021-03-27 10:20:00,udane
588,585,449,1,270.26,2021-03-27 10:19:00,udane
589,585,455,1,0,2021-03-27 10:24:00,udane
590,586,490,1,180.16,2021-05-22 09:21:00,udane
591,586,532,1,72.15,2021-05-22 09:23:00,udane
592,587,674,1,273.31,2021-07-19 21:09:00,udane
593,587,708,1,76.1,2021-07-19 21:06:00,udane
594,587,730,1,53.72,2021-07-19 21:02:00,udane
595,587,776,1,0,2021-07-19 21:05:00,udane
596,587,781,1,236.16,2021-07-19 21:01:00,udane
597,588,894,1,66.72,2021-10-31 15:55:00,udane
598,588,936,1,274.63,2021-10-31 15:55:00,udane
599,588,949,1,127.62,2021-10-31 15:52:00,udane
600,588,1044,1,246.2,2021-10-31 15:51:00,udane
601,589,1135,1,0,2022-01-17 14:53:00,udane
602,589,1142,1,151.43,2022-01-17 14:53:00,udane
603,589,1178,1,93.54,2022-01-17 14:46:00,udane
604,589,1276,1,0,2022-01-17 14:54:00,udane
605,589,1294,1,256.27,2022-01-17 14:52:00,udane
606,590,1317,1,185.19,2022-03-05 15:34:00,udane
607,590,1318,1,217.75,2022-03-05 15:40:00,udane
608,590,1366,1,271.85,2022-03-05 15:39:00,udane
609,590,1389,1,64.68,2022-03-05 15:33:00,udane
610,590,1403,1,264.77,2022-03-05 15:35:00,udane
611,591,1666,1,162.43,2022-07-16 07:09:00,udane
612,592,1831,1,292.67,2022-09-07 10:50:00,udane
613,592,1924,1,53.05,2022-09-07 10:54:00,udane
614,593,2004,1,0,2022-11-14 07:05:00,udane
615,593,2008,1,284.99,2022-11-14 07:02:00,udane
616,593,2028,1,64.87,2022-11-14 07:06:00,udane
617,593,2094,1,213.54,2022-11-14 07:03:00,udane
618,594,2496,1,103.41,2023-04-25 16:51:00,udane
619,594,2499,1,0,2023-04-25 16:51:00,udane
620,595,2784,1,81.38,2023-08-18 07:02:00,udane
621,595,2822,1,166.95,2023-08-18 07:01:00,udane
622,595,2832,1,190.35,2023-08-18 07:04:00,udane
623,596,3107,1,110.12,2023-11-25 10:52:00,udane
624,596,3124,1,78.23,2023-11-25 10:50:00,udane
625,596,3150,1,162.97,2023-11-25 10:54:00,udane
626,596,3233,1,155.05,2023-11-25 10:51:00,udane
627,597,3321,1,267.49,2024-01-30 21:02:00,udane
628,597,3372,1,241.37,2024-01-30 21:03:00,udane
629,598,3508,1,210.17,2024-04-26 16:48:00,udane
630,598,3571,1,270.82,2024-04-26 16:52:00,udane
631,598,3656,1,180.56,2024-04-26 16:55:00,udane
632,598,3665,1,277.06,2024-04-26 16:52:00,udane
633,599,3684,1,121.21,2024-07-02 07:05:00,udane
634,600,3852,1,146.16,2024-08-13 21:31:00,udane
635,600,3868,1,209.77,2024-08-13 21:33:00,udane
636,600,3883,1,281.94,2024-08-13 21:40:00,udane
637,600,3924,1,209.74,2024-08-13 21:33:00,udane
638,601,4027,1,62.95,2024-10-13 07:04:00,udane
639,601,4161,1,159.03,2024-10-13 07:07:00,udane
640,602,4252,1,77.55,2025-01-06 13:23:00,udane
641,602,4260,1,295.46,2025-01-06 13:19:00,udane
642,604,54,1,136.78,2021-01-07 13:49:00,udane
643,604,74,2,1059,2021-01-07 13:49:00,udane
644,604,203,1,198.96,2021-01-07 13:49:00,udane
645,605,457,1,59.87,2021-05-05 12:53:00,udane
646,605,484,1,81.42,2021-05-05 12:50:00,udane
647,605,495,1,296.38,2021-05-05 12:54:00,udane
648,605,125,2,700,2021-05-05 12:55:00,udane
649,606,690,1,261.69,2021-07-29 08:25:00,udane
650,607,1111,1,120.6,2022-01-05 19:06:00,udane
651,607,1126,1,296.66,2022-01-05 19:02:00,udane
652,607,1252,1,125.61,2022-01-05 19:06:00,udane
653,608,1295,1,284.83,2022-02-16 07:08:00,udane
654,608,1339,1,69.67,2022-02-16 07:01:00,udane
655,608,1364,1,173.52,2022-02-16 07:09:00,udane
656,608,1438,1,190.38,2022-02-16 07:10:00,udane
657,608,1445,1,143.33,2022-02-16 07:01:00,udane
658,608,44,2,1255,2022-02-16 07:01:00,udane
659,608,1452,1,294.2,2022-02-16 07:06:00,udane
660,609,1589,1,183.16,2022-06-03 12:51:00,udane
661,609,1618,1,142.1,2022-06-03 12:51:00,udane
662,610,1769,1,138.64,2022-07-27 07:04:00,udane
663,610,1865,1,210.7,2022-07-27 07:02:00,udane
664,611,1950,1,266.72,2022-10-06 18:53:00,udane
665,611,2048,1,289.51,2022-10-06 18:47:00,udane
666,611,2049,1,93.02,2022-10-06 18:50:00,udane
667,611,2062,1,263.81,2022-10-06 18:53:00,udane
668,611,2075,1,115.31,2022-10-06 18:55:00,udane
669,611,2123,1,85.01,2022-10-06 18:52:00,udane
670,612,2171,1,158.92,2023-01-01 07:05:00,udane
671,612,2210,1,239.16,2023-01-01 07:02:00,udane
672,612,2272,1,219.91,2023-01-01 07:01:00,udane
673,612,2322,1,59.45,2023-01-01 07:10:00,udane
674,612,2327,1,207.28,2023-01-01 07:02:00,udane
675,613,2501,1,295.62,2023-04-28 21:51:00,udane
676,613,2511,1,284.4,2023-04-28 21:52:00,udane
677,614,2798,1,283.51,2023-07-30 07:03:00,udane
678,614,2875,1,105.58,2023-07-30 07:01:00,udane
679,615,2951,1,0,2023-10-18 12:22:00,udane
680,615,3057,1,127.02,2023-10-18 12:22:00,udane
681,616,3359,1,233.01,2024-02-18 17:51:00,udane
682,616,3369,1,0,2024-02-18 17:52:00,udane
683,616,3387,1,114.77,2024-02-18 17:48:00,udane
684,616,3399,1,0,2024-02-18 17:47:00,udane
685,616,3444,1,184.79,2024-02-18 17:52:00,udane
686,617,3558,1,280.43,2024-05-19 18:50:00,udane
687,617,3630,1,203.75,2024-05-19 18:46:00,udane
688,617,3717,1,0,2024-05-19 18:55:00,udane
689,617,3722,1,217.53,2024-05-19 18:48:00,udane
690,618,3763,1,255.61,2024-07-20 15:49:00,udane
691,619,3926,1,234.73,2024-09-21 16:22:00,udane
692,619,3957,1,114.52,2024-09-21 16:17:00,udane
693,621,143,1,165.27,2021-01-22 07:02:00,udane
694,621,212,1,153.05,2021-01-22 07:05:00,udane
695,622,322,1,70.72,2021-03-30 07:01:00,udane
696,622,348,1,115.71,2021-03-30 07:04:00,udane
697,622,366,1,194.39,2021-03-30 07:04:00,udane
698,622,405,1,72.45,2021-03-30 07:03:00,udane
699,622,470,1,287.56,2021-03-30 07:04:00,udane
700,623,640,1,191.19,2021-07-21 21:08:00,udane
701,623,725,1,87.65,2021-07-21 21:06:00,udane
702,624,930,1,153.87,2021-10-18 14:22:00,udane
703,624,1060,1,52.72,2021-10-18 14:16:00,udane
704,625,178,2,1545,2022-01-26 09:05:00,udane
705,625,1343,1,223.68,2022-01-26 09:08:00,udane
706,626,1390,1,215.08,2022-03-23 17:51:00,udane
707,626,44,2,1255,2022-03-23 17:51:00,udane
708,626,1492,1,233.61,2022-03-23 17:55:00,udane
709,627,1658,1,198.6,2022-06-20 07:05:00,udane
710,627,100,2,580,2022-06-20 07:02:00,udane
711,628,1894,1,254.95,2022-10-01 19:36:00,udane
712,628,1990,1,97.37,2022-10-01 19:34:00,udane
713,628,2056,1,117.65,2022-10-01 19:39:00,udane
714,629,2137,1,249.41,2022-12-15 07:09:00,udane
715,629,2216,1,201.97,2022-12-15 07:04:00,udane
716,629,2292,1,82.86,2022-12-15 07:01:00,udane
717,630,2326,1,0,2023-02-20 07:04:00,udane
718,630,2417,1,233.26,2023-02-20 07:07:00,udane
719,631,2541,1,69.45,2023-05-13 08:36:00,udane
720,631,2547,1,76.18,2023-05-13 08:38:00,udane
721,631,2593,1,139.42,2023-05-13 08:40:00,udane
722,632,2742,1,294.71,2023-07-22 09:32:00,udane
723,632,2760,1,185.76,2023-07-22 09:34:00,udane
724,632,2786,1,237.18,2023-07-22 09:37:00,udane
725,632,2866,1,130.38,2023-07-22 09:34:00,udane
726,632,2884,1,58.31,2023-07-22 09:33:00,udane
727,632,2902,1,266.88,2023-07-22 09:36:00,udane
728,633,2905,1,285.66,2023-09-16 12:37:00,udane
729,633,3055,1,235.76,2023-09-16 12:40:00,udane
730,634,3102,1,159.18,2023-11-22 07:07:00,udane
731,634,3108,1,220.81,2023-11-22 07:09:00,udane
732,634,3182,1,66.85,2023-11-22 07:01:00,udane
733,634,3195,1,193.59,2023-11-22 07:08:00,udane
734,634,3198,1,173.24,2023-11-22 07:01:00,udane
735,634,3236,1,0,2023-11-22 07:03:00,udane
736,635,3283,1,0,2024-02-11 15:54:00,udane
737,635,3329,1,167.15,2024-02-11 15:51:00,udane
738,635,3378,1,71.66,2024-02-11 15:50:00,udane
739,635,3380,1,0,2024-02-11 15:51:00,udane
740,636,3472,1,60.09,2024-04-15 17:54:00,udane
741,636,3482,1,272.08,2024-04-15 17:47:00,udane
742,636,3647,1,129.58,2024-04-15 17:54:00,udane
743,637,3851,1,174.95,2024-08-26 07:10:00,udane
744,637,3907,1,110.3,2024-08-26 07:02:00,udane
745,637,3929,1,259.09,2024-08-26 07:05:00,udane
746,637,3959,1,116.92,2024-08-26 07:01:00,udane
747,637,3980,1,58.81,2024-08-26 07:08:00,udane
748,637,3996,1,238.65,2024-08-26 07:07:00,udane
749,638,4118,1,209.49,2024-12-02 07:02:00,udane
750,638,4217,1,113.22,2024-12-02 07:01:00,udane
751,638,4273,1,72.24,2024-12-02 07:05:00,udane
752,640,48,1,177.26,2021-01-04 21:07:00,udane
753,640,55,1,152.52,2021-01-04 21:06:00,udane
754,640,135,1,147.06,2021-01-04 21:05:00,udane
755,641,265,1,255.63,2021-03-04 12:25:00,udane
756,641,328,1,0,2021-03-04 12:21:00,udane
757,641,360,1,84.36,2021-03-04 12:24:00,udane
758,642,465,1,194.97,2021-05-12 07:04:00,udane
759,642,552,1,234.7,2021-05-12 07:04:00,udane
760,643,641,1,180.86,2021-07-08 07:08:00,udane
761,643,675,1,297.05,2021-07-08 07:08:00,udane
762,643,21,2,1375,2021-07-08 07:03:00,udane
763,643,732,1,224.88,2021-07-08 07:10:00,udane
764,643,778,1,0,2021-07-08 07:07:00,udane
765,644,820,1,202.97,2021-10-05 07:07:00,udane
766,644,919,1,0,2021-10-05 07:03:00,udane
767,645,1000,1,257.34,2021-11-29 07:10:00,udane
768,645,1086,1,105.04,2021-11-29 07:05:00,udane
769,645,1093,1,289.12,2021-11-29 07:05:00,udane
770,645,1104,1,200.53,2021-11-29 07:10:00,udane
771,645,1184,1,172.69,2021-11-29 07:10:00,udane
772,646,121,2,1105,2022-02-07 10:16:00,udane
773,646,1216,1,142.64,2022-02-07 10:25:00,udane
774,646,1227,1,177.73,2022-02-07 10:18:00,udane
775,646,1235,1,109.4,2022-02-07 10:22:00,udane
776,646,1315,1,124.68,2022-02-07 10:23:00,udane
777,647,1463,1,268.08,2022-05-02 15:50:00,udane
778,647,1487,1,119.12,2022-05-02 15:48:00,udane
779,647,1506,1,121.57,2022-05-02 15:48:00,udane
780,647,1561,1,53.28,2022-05-02 15:52:00,udane
781,647,1569,1,100.29,2022-05-02 15:49:00,udane
782,647,1582,1,76.9,2022-05-02 15:50:00,udane
783,647,1606,1,169.58,2022-05-02 15:46:00,udane
784,648,1760,1,129.12,2022-08-07 21:20:00,udane
785,648,1784,1,170.23,2022-08-07 21:23:00,udane
786,648,1798,1,173.36,2022-08-07 21:17:00,udane
787,648,1807,1,266.7,2022-08-07 21:19:00,udane
788,649,1985,1,265.94,2022-11-06 16:19:00,udane
789,649,2027,1,278.41,2022-11-06 16:22:00,udane
790,649,227,2,990,2022-11-06 16:24:00,udane
791,649,2139,1,161.17,2022-11-06 16:18:00,udane
792,650,2355,1,222.56,2023-02-21 20:17:00,udane
793,650,2364,1,153.15,2023-02-21 20:20:00,udane
794,650,2397,1,238.34,2023-02-21 20:24:00,udane
795,650,2412,1,234.17,2023-02-21 20:24:00,udane
796,650,1,2,520,2023-02-21 20:23:00,udane
797,650,2493,1,96.58,2023-02-21 20:18:00,udane
798,650,2511,1,284.4,2023-02-21 20:22:00,udane
799,651,2530,1,98.63,2023-05-04 08:35:00,udane
800,651,2543,1,226.63,2023-05-04 08:31:00,udane
801,651,2616,1,106.18,2023-05-04 08:39:00,udane
802,652,2705,1,55.86,2023-07-15 17:16:00,udane
803,652,2779,1,89.55,2023-07-15 17:19:00,udane
804,653,2889,1,85.37,2023-09-12 15:04:00,udane
805,653,2907,1,236.97,2023-09-12 15:08:00,udane
806,653,2913,1,79.05,2023-09-12 15:02:00,udane
807,653,3040,1,0,2023-09-12 15:05:00,udane
808,654,3227,1,282.91,2024-01-01 11:39:00,udane
809,654,3252,1,181.67,2024-01-01 11:40:00,udane
810,654,3295,1,0,2024-01-01 11:39:00,udane
811,654,3342,1,0,2024-01-01 11:36:00,udane
812,654,3347,1,130.03,2024-01-01 11:35:00,udane
813,655,3441,1,181.12,2024-03-21 07:04:00,udane
814,655,3489,1,0,2024-03-21 07:08:00,udane
815,655,3593,1,144.46,2024-03-21 07:03:00,udane
816,656,3681,1,70.29,2024-06-01 11:46:00,udane
817,657,3888,1,154.01,2024-08-26 08:32:00,udane
818,658,4117,1,161.22,2024-11-14 07:02:00,udane
819,658,4156,1,293.46,2024-11-14 07:06:00,udane
820,658,4208,1,178.89,2024-11-14 07:02:00,udane
821,658,4285,1,262.71,2024-11-14 07:09:00,udane
822,660,245,2,1080,2021-01-09 11:22:00,udane
823,660,227,1,0,2021-01-09 11:25:00,udane
824,660,56,2,1279,2021-01-09 11:18:00,udane
825,661,355,1,222.74,2021-04-11 11:39:00,udane
826,661,493,1,221.33,2021-04-11 11:40:00,udane
827,662,655,1,61.67,2021-07-11 18:06:00,udane
828,663,862,1,89.5,2021-09-19 21:21:00,udane
829,663,890,1,84.94,2021-09-19 21:17:00,udane
830,663,908,1,261.29,2021-09-19 21:19:00,udane
831,663,909,1,155.48,2021-09-19 21:17:00,udane
832,663,921,1,211.67,2021-09-19 21:17:00,udane
833,663,1016,1,67.96,2021-09-19 21:20:00,udane
834,664,1059,1,268.25,2021-12-01 07:03:00,udane
835,665,1407,1,126.89,2022-04-21 15:16:00,udane
836,665,126,2,1369,2022-04-21 15:22:00,udane
837,665,1444,1,168.9,2022-04-21 15:19:00,udane
838,665,1486,1,242.24,2022-04-21 15:24:00,udane
839,665,1492,1,233.61,2022-04-21 15:23:00,udane
840,665,1498,1,245.13,2022-04-21 15:25:00,udane
841,665,1571,1,211.79,2022-04-21 15:19:00,udane
842,665,1572,1,198.05,2022-04-21 15:23:00,udane
843,665,1583,1,239.63,2022-04-21 15:23:00,udane
844,666,1696,1,91.21,2022-07-16 18:05:00,udane
845,666,132,2,1215,2022-07-16 18:09:00,udane
846,666,1759,1,0,2022-07-16 18:05:00,udane
847,666,1839,1,237.71,2022-07-16 18:03:00,udane
848,667,1872,1,75.01,2022-09-13 07:07:00,udane
849,667,1900,1,60.32,2022-09-13 07:10:00,udane
850,667,2022,1,242.52,2022-09-13 07:01:00,udane
851,668,2073,1,186.58,2022-11-15 16:50:00,udane
852,668,45,2,875,2022-11-15 16:49:00,udane
853,668,2153,1,135.61,2022-11-15 16:46:00,udane
854,668,2162,1,60.24,2022-11-15 16:50:00,udane
855,668,2179,1,0,2022-11-15 16:50:00,udane
856,668,2224,1,249.47,2022-11-15 16:52:00,udane
857,669,2562,1,92.36,2023-05-04 12:17:00,udane
858,669,2568,1,59.0,2023-05-04 12:18:00,udane
859,670,2856,1,121.32,2023-09-12 07:07:00,udane
860,670,2916,1,226.61,2023-09-12 07:04:00,udane
861,670,2950,1,109.92,2023-09-12 07:04:00,udane
862,671,3175,1,184.95,2024-01-01 13:25:00,udane
863,672,3364,1,229.0,2024-02-23 09:36:00,udane
864,672,3409,1,164.98,2024-02-23 09:36:00,udane
865,672,3416,1,256.6,2024-02-23 09:31:00,udane
866,672,3438,1,101.44,2024-02-23 09:33:00,udane
867,672,3483,1,63.44,2024-02-23 09:37:00,udane
868,672,3524,1,289.19,2024-02-23 09:31:00,udane
869,673,3831,1,137.81,2024-08-08 21:05:00,udane
870,673,3881,1,176.27,2024-08-08 21:04:00,udane
871,673,3916,1,243.65,2024-08-08 21:06:00,udane
872,673,3943,1,224.01,2024-08-08 21:01:00,udane
873,673,3960,1,84.88,2024-08-08 21:07:00,udane
874,675,32,1,0,2020-12-12 16:03:00,udane
875,676,212,2,1169,2021-02-12 08:55:00,udane
876,676,352,1,296.56,2021-02-12 08:53:00,udane
877,676,359,1,144.11,2021-02-12 08:51:00,udane
878,676,366,1,194.39,2021-02-12 08:54:00,udane
879,677,400,1,182.97,2021-04-24 13:07:00,udane
880,677,501,1,118.17,2021-04-24 13:01:00,udane
881,678,600,1,88.84,2021-06-25 07:08:00,udane
882,678,675,1,297.05,2021-06-25 07:05:00,udane
883,679,817,1,0,2021-09-25 16:05:00,udane
884,679,855,1,217.42,2021-09-25 16:08:00,udane
885,679,900,1,240.72,2021-09-25 16:07:00,udane
886,679,915,1,81.56,2021-09-25 16:09:00,udane
887,680,1019,1,292.65,2021-11-25 07:09:00,udane
888,680,1040,1,226.55,2021-11-25 07:10:00,udane
889,681,1249,1,0,2022-02-10 14:40:00,udane
890,681,1289,1,0,2022-02-10 14:39:00,udane
891,681,1311,1,51.12,2022-02-10 14:40:00,udane
892,681,1359,1,144.69,2022-02-10 14:32:00,udane
893,681,1400,1,150.29,2022-02-10 14:37:00,udane
894,681,1401,1,176.38,2022-02-10 14:38:00,udane
895,682,1455,1,247.13,2022-04-18 21:07:00,udane
896,682,1503,1,107.14,2022-04-18 21:01:00,udane
897,682,1529,1,243.43,2022-04-18 21:10:00,udane
