WebinarID,WebinarName,WebinarDescription,TeacherID,Price,LanguageID,TranslatorID,StartDate,EndDate,VideoLink,MeetingLink
73,Zarzadzanie jakoscia,Nasz dynamiczny webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,118.0700,1,,2021-01-30 07:00:00.000,2021-01-30 09:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-73,https://meet.google.com/Zarzadzanie-jakoscia-73
74,Zarzadzanie projektami spolecznymi,Nasz skuteczny webinar 'zarzadzanie projektami spolecznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,241.4000,1,,2021-01-30 14:45:00.000,2021-01-30 15:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-spolecznymi-74,https://meet.google.com/Zarzadzanie-projektami-spolecznymi-74
75,Cyberbezpieczenstwo,Nasz kompleksowy webinar 'cyberbezpieczenstwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,268.9900,1,,2021-02-01 07:00:00.000,2021-02-01 08:00:00.000,https://www.webinaries-videos.com/watch?v=Cyberbezpieczenstwo-75,https://meet.google.com/Cyberbezpieczenstwo-75
76,Zarzadzanie projektami informatycznymi,Nasz praktyczny webinar 'zarzadzanie projektami informatycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,229.5300,1,,2021-02-02 07:00:00.000,2021-02-02 08:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-informatycznymi-76,https://meet.google.com/Zarzadzanie-projektami-informatycznymi-76
77,Zastosowania AI,Nasz strategiczny webinar 'zastosowania ai'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,104.5000,1,,2021-02-02 21:45:00.000,2021-02-02 22:45:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-77,https://meet.google.com/Zastosowania-AI-77
78,Kreatywne myslenie,Nasz strategiczny webinar 'kreatywne myslenie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,111.5300,1,,2021-02-03 07:00:00.000,2021-02-03 09:45:00.000,https://www.webinaries-videos.com/watch?v=Kreatywne-myslenie-78,https://meet.google.com/Kreatywne-myslenie-78
79,Zarzadzanie projektami artystycznymi,Nasz dynamiczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,267.4900,1,,2021-02-03 07:15:00.000,2021-02-03 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-79,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-79
80,Zarzadzanie jakoscia,Nasz dynamiczny webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,245,133.2100,1,,2021-02-03 17:45:00.000,2021-02-03 19:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-80,https://meet.google.com/Zarzadzanie-jakoscia-80
81,Zarzadzanie relacjami z klientami,Nasz zaawansowany webinar 'zarzadzanie relacjami z klientami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,277.3200,4,663,2021-02-03 19:15:00.000,2021-02-03 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-relacjami-z-klientami-81,https://meet.google.com/Zarzadzanie-relacjami-z-klientami-81
82,Zasady projektowania UX/UI,Nasz strategiczny webinar 'zasady projektowania ux/ui'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,286.2400,1,,2021-02-03 21:00:00.000,2021-02-03 21:45:00.000,https://www.webinaries-videos.com/watch?v=Zasady-projektowania-UX/UI-82,https://meet.google.com/Zasady-projektowania-UX/UI-82
83,Techniki negocjacyjne,Nasz strategiczny webinar 'techniki negocjacyjne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,514,138.9000,1,,2021-02-04 08:30:00.000,2021-02-04 11:00:00.000,https://www.webinaries-videos.com/watch?v=Techniki-negocjacyjne-83,https://meet.google.com/Techniki-negocjacyjne-83
84,Innowacje w biznesie,Nasz skuteczny webinar 'innowacje w biznesie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,85.0900,1,,2021-02-05 07:45:00.000,2021-02-05 09:00:00.000,https://www.webinaries-videos.com/watch?v=Innowacje-w-biznesie-84,https://meet.google.com/Innowacje-w-biznesie-84
85,Zarzadzanie projektami,Nasz kompleksowy webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,244.2900,1,,2021-02-05 21:00:00.000,2021-02-05 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-85,https://meet.google.com/Zarzadzanie-projektami-85
86,Zarzadzanie projektami,Nasz praktyczny webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,171.9600,1,,2021-02-06 07:00:00.000,2021-02-06 08:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-86,https://meet.google.com/Zarzadzanie-projektami-86
87,Zarzadzanie projektami eventowymi,Nasz innowacyjny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,245,239.5800,1,,2021-02-06 07:00:00.000,2021-02-06 09:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-87,https://meet.google.com/Zarzadzanie-projektami-eventowymi-87
88,Techniki sprzedazy produktów w IT,Nasz praktyczny webinar 'techniki sprzedazy produktów w it'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,82.7900,1,,2021-02-06 08:15:00.000,2021-02-06 10:30:00.000,https://www.webinaries-videos.com/watch?v=Techniki-sprzedazy-produktów-w-IT-88,https://meet.google.com/Techniki-sprzedazy-produktów-w-IT-88
89,Zarzadzanie projektami inwestycyjnymi,Nasz innowacyjny webinar 'zarzadzanie projektami inwestycyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,121.1800,7,352,2021-02-07 07:00:00.000,2021-02-07 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-inwestycyjnymi-89,https://meet.google.com/Zarzadzanie-projektami-inwestycyjnymi-89
90,Zarzadzanie projektami,Nasz praktyczny webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,114.5600,1,,2021-02-07 08:30:00.000,2021-02-07 09:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-90,https://meet.google.com/Zarzadzanie-projektami-90
91,Zarzadzanie lancuchem dostaw,Nasz innowacyjny webinar 'zarzadzanie lancuchem dostaw'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,,1,,2021-02-07 09:15:00.000,2021-02-07 12:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-lancuchem-dostaw-91,https://meet.google.com/Zarzadzanie-lancuchem-dostaw-91
92,Przygotowanie do egzaminów certyfikacyjn,Nasz skuteczny webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,211.7600,1,,2021-02-07 10:15:00.000,2021-02-07 12:30:00.000,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-92,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-92
93,Zarzadzanie projektami artystycznymi,Nasz dynamiczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,,1,,2021-02-07 16:15:00.000,2021-02-07 17:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-93,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-93
94,Techniki negocjacyjne,Nasz praktyczny webinar 'techniki negocjacyjne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,50.8500,2,632,2021-02-08 07:00:00.000,2021-02-08 09:30:00.000,https://www.webinaries-videos.com/watch?v=Techniki-negocjacyjne-94,https://meet.google.com/Techniki-negocjacyjne-94
95,Zarzadzanie projektami artystycznymi,Nasz strategiczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,128.4400,1,,2021-02-08 13:15:00.000,2021-02-08 16:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-95,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-95
96,Nowe rozwiazania w dziedzinie IT,Nasz innowacyjny webinar 'nowe rozwiazania w dziedzinie it'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,155.9800,1,,2021-02-09 15:45:00.000,2021-02-09 17:15:00.000,https://www.webinaries-videos.com/watch?v=Nowe-rozwiazania-w-dziedzinie-IT-96,https://meet.google.com/Nowe-rozwiazania-w-dziedzinie-IT-96
97,Zarzadzanie projektami artystycznymi,Nasz praktyczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,224.9700,1,,2021-02-09 20:30:00.000,2021-02-09 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-97,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-97
98,Zarzadzanie projektami politycznymi,Nasz zaawansowany webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,162.2800,1,,2021-02-09 21:00:00.000,2021-02-09 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-98,https://meet.google.com/Zarzadzanie-projektami-politycznymi-98
99,Praktyczne wskazówki dla przedsiebiorców,Nasz strategiczny webinar 'praktyczne wskazówki dla przedsiebiorców'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,,1,,2021-02-10 07:00:00.000,2021-02-10 08:00:00.000,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiebiorców-99,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiebiorców-99
100,Zarzadzanie projektami budowlanymi,Nasz kompleksowy webinar 'zarzadzanie projektami budowlanymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,51.4200,1,,2021-02-10 07:00:00.000,2021-02-10 09:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-budowlanymi-100,https://meet.google.com/Zarzadzanie-projektami-budowlanymi-100
101,Cyberbezpieczenstwo,Nasz innowacyjny webinar 'cyberbezpieczenstwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,225.8100,1,,2021-02-10 13:15:00.000,2021-02-10 15:00:00.000,https://www.webinaries-videos.com/watch?v=Cyberbezpieczenstwo-101,https://meet.google.com/Cyberbezpieczenstwo-101
102,Zarzadzanie projektami turystycznymi,Nasz zaawansowany webinar 'zarzadzanie projektami turystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,92.4900,1,,2021-02-10 14:15:00.000,2021-02-10 15:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-turystycznymi-102,https://meet.google.com/Zarzadzanie-projektami-turystycznymi-102
103,Marketing,Nasz dynamiczny webinar 'marketing'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,148.6800,1,,2021-02-10 21:00:00.000,2021-02-10 22:00:00.000,https://www.webinaries-videos.com/watch?v=Marketing-103,https://meet.google.com/Marketing-103
104,Umiejetnosci interpersonalne,Nasz skuteczny webinar 'umiejetnosci interpersonalne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,66.0000,9,946,2021-02-11 07:00:00.000,2021-02-11 09:00:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-interpersonalne-104,https://meet.google.com/Umiejetnosci-interpersonalne-104
105,Zastosowania AI,Nasz praktyczny webinar 'zastosowania ai'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,79.2900,5,822,2021-02-11 07:15:00.000,2021-02-11 08:30:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-105,https://meet.google.com/Zastosowania-AI-105
106,Zarzadzanie projektami srodowiskowymi,Nasz innowacyjny webinar 'zarzadzanie projektami srodowiskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,66.4300,1,,2021-02-11 11:30:00.000,2021-02-11 14:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-srodowiskowymi-106,https://meet.google.com/Zarzadzanie-projektami-srodowiskowymi-106
107,Zarzadzanie lancuchem dostaw,Nasz strategiczny webinar 'zarzadzanie lancuchem dostaw'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,117.8800,1,,2021-02-12 07:00:00.000,2021-02-12 09:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-lancuchem-dostaw-107,https://meet.google.com/Zarzadzanie-lancuchem-dostaw-107
108,Zarzadzanie zmiana,Nasz zaawansowany webinar 'zarzadzanie zmiana'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,171.6100,1,,2021-02-12 10:45:00.000,2021-02-12 12:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-zmiana-108,https://meet.google.com/Zarzadzanie-zmiana-108
109,Zarzadzanie projektami artystycznymi,Nasz zaawansowany webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,99.8900,1,,2021-02-12 12:45:00.000,2021-02-12 14:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-109,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-109
110,Innowacje w biznesie,Nasz innowacyjny webinar 'innowacje w biznesie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,241.7900,1,,2021-02-12 21:00:00.000,2021-02-12 22:00:00.000,https://www.webinaries-videos.com/watch?v=Innowacje-w-biznesie-110,https://meet.google.com/Innowacje-w-biznesie-110
111,Kreatywne rozwiazania w marketingu,Nasz skuteczny webinar 'kreatywne rozwiazania w marketingu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,245,128.0800,9,946,2021-02-13 07:00:00.000,2021-02-13 09:45:00.000,https://www.webinaries-videos.com/watch?v=Kreatywne-rozwiazania-w-marketingu-111,https://meet.google.com/Kreatywne-rozwiazania-w-marketingu-111
112,Zarzadzanie projektami medialnymi,Nasz kompleksowy webinar 'zarzadzanie projektami medialnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,127.9500,1,,2021-02-13 08:30:00.000,2021-02-13 09:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-medialnymi-112,https://meet.google.com/Zarzadzanie-projektami-medialnymi-112
113,Analiza rynku,Nasz kompleksowy webinar 'analiza rynku'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,,9,685,2021-02-13 20:30:00.000,2021-02-13 22:00:00.000,https://www.webinaries-videos.com/watch?v=Analiza-rynku-113,https://meet.google.com/Analiza-rynku-113
114,E-commerce,Nasz zaawansowany webinar 'e-commerce'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,221.6900,1,,2021-02-15 07:00:00.000,2021-02-15 08:00:00.000,https://www.webinaries-videos.com/watch?v=E-commerce-114,https://meet.google.com/E-commerce-114
115,Zarzadzanie projektami edukacyjnymi,Nasz dynamiczny webinar 'zarzadzanie projektami edukacyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,982,,2,591,2021-02-15 14:15:00.000,2021-02-15 17:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-edukacyjnymi-115,https://meet.google.com/Zarzadzanie-projektami-edukacyjnymi-115
116,Zarzadzanie projektami wojskowymi,Nasz strategiczny webinar 'zarzadzanie projektami wojskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,90.0100,1,,2021-02-15 17:30:00.000,2021-02-15 19:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-wojskowymi-116,https://meet.google.com/Zarzadzanie-projektami-wojskowymi-116
117,Zarzadzanie lancuchem dostaw,Nasz dynamiczny webinar 'zarzadzanie lancuchem dostaw'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,266.3600,1,,2021-02-16 08:45:00.000,2021-02-16 11:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-lancuchem-dostaw-117,https://meet.google.com/Zarzadzanie-lancuchem-dostaw-117
118,Zarzadzanie projektami artystycznymi,Nasz skuteczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,141.6200,1,,2021-02-17 19:30:00.000,2021-02-17 21:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-118,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-118
119,Zastosowania AI,Nasz kompleksowy webinar 'zastosowania ai'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,98.8800,1,,2021-02-18 15:30:00.000,2021-02-18 16:45:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-119,https://meet.google.com/Zastosowania-AI-119
120,Zarzadzanie projektami spolecznymi,Nasz strategiczny webinar 'zarzadzanie projektami spolecznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,982,160.4700,1,,2021-02-18 21:00:00.000,2021-02-18 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-spolecznymi-120,https://meet.google.com/Zarzadzanie-projektami-spolecznymi-120
121,Nauka jezyków obcych,Nasz dynamiczny webinar 'nauka jezyków obcych'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,144.3800,2,451,2021-02-19 12:30:00.000,2021-02-19 13:30:00.000,https://www.webinaries-videos.com/watch?v=Nauka-jezyków-obcych-121,https://meet.google.com/Nauka-jezyków-obcych-121
122,Zarzadzanie projektami inwestycyjnymi,Nasz innowacyjny webinar 'zarzadzanie projektami inwestycyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,51.6200,1,,2021-02-20 07:00:00.000,2021-02-20 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-inwestycyjnymi-122,https://meet.google.com/Zarzadzanie-projektami-inwestycyjnymi-122
123,Zastosowania Machine Learningu,Nasz kompleksowy webinar 'zastosowania machine learningu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,246.3700,1,,2021-02-20 07:00:00.000,2021-02-20 07:45:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-Machine-Learningu-123,https://meet.google.com/Zastosowania-Machine-Learningu-123
124,Nowe rozwiazania w dziedzinie IT,Nasz zaawansowany webinar 'nowe rozwiazania w dziedzinie it'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,164.8500,7,469,2021-02-20 07:00:00.000,2021-02-20 09:15:00.000,https://www.webinaries-videos.com/watch?v=Nowe-rozwiazania-w-dziedzinie-IT-124,https://meet.google.com/Nowe-rozwiazania-w-dziedzinie-IT-124
125,Zarzadzanie projektami sportowymi,Nasz dynamiczny webinar 'zarzadzanie projektami sportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,982,216.6200,1,,2021-02-20 16:15:00.000,2021-02-20 18:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-sportowymi-125,https://meet.google.com/Zarzadzanie-projektami-sportowymi-125
126,Programowanie w Pythonie - praktyczne ws,Nasz strategiczny webinar 'programowanie w pythonie - praktyczne wskazówki'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,264.9500,1,,2021-02-21 16:45:00.000,2021-02-21 18:00:00.000,https://www.webinaries-videos.com/watch?v=Programowanie-w-Pythonie---praktyczne-wskazówki-126,https://meet.google.com/Programowanie-w-Pythonie---praktyczne-wskazówki-126
127,Budowanie Zespolu,Nasz praktyczny webinar 'budowanie zespolu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,277.9900,1,,2021-02-21 21:00:00.000,2021-02-21 22:00:00.000,https://www.webinaries-videos.com/watch?v=Budowanie-Zespolu-127,https://meet.google.com/Budowanie-Zespolu-127
128,Cyberbezpieczenstwo,Nasz skuteczny webinar 'cyberbezpieczenstwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,180.9000,7,352,2021-02-22 07:00:00.000,2021-02-22 08:30:00.000,https://www.webinaries-videos.com/watch?v=Cyberbezpieczenstwo-128,https://meet.google.com/Cyberbezpieczenstwo-128
