ModuleID,CourseID,ModuleName,ModuleType,LecturerID,LanguageID,TranslatorID
1227,222,Moduł 7 kursu 'Podstawy Chmury Obliczeniowej',3,257,1,
1228,222,Moduł 8 kursu 'Podstawy Chmury Obliczeniowej',4,160,1,
1229,223,Moduł 1 kursu 'Bezpieczeństwo Chmury: Best Practices',4,688,1,
1230,223,Moduł 2 kursu 'Bezpieczeństwo Chmury: Best Practices',1,135,2,451
1231,223,Moduł 3 kursu 'Bezpieczeństwo Chmury: Best Practices',2,720,1,
1232,223,Moduł 4 kursu 'Bezpieczeństwo Chmury: Best Practices',2,956,1,
1233,223,Moduł 5 kursu 'Bezpieczeństwo Chmury: Best Practices',2,866,1,
1234,223,Moduł 6 kursu 'Bezpieczeństwo Chmury: Best Practices',2,936,1,
1235,224,Moduł 1 kursu 'Głębokie Uczenie: Neural Networks',1,902,1,
1236,224,Moduł 2 kursu 'Głębokie Uczenie: Neural Networks',2,257,1,
1237,224,Moduł 3 kursu 'Głębokie Uczenie: Neural Networks',4,877,1,
1238,224,Moduł 4 kursu 'Głębokie Uczenie: Neural Networks',1,588,8,901
1239,224,Moduł 5 kursu 'Głębokie Uczenie: Neural Networks',3,840,1,
1240,225,"Moduł 1 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",2,903,1,
1241,225,"Moduł 2 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",3,112,1,
1242,225,"Moduł 3 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",1,956,1,
1243,225,"Moduł 4 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",4,94,1,
1244,225,"Moduł 5 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",1,257,1,
1245,226,Moduł 1 kursu 'Zarządzanie Projektami IT: Scrum i Agile',3,710,1,
1246,226,Moduł 2 kursu 'Zarządzanie Projektami IT: Scrum i Agile',3,720,1,
1247,226,Moduł 3 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,112,1,
1248,226,Moduł 4 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,1118,1,
1249,226,Moduł 5 kursu 'Zarządzanie Projektami IT: Scrum i Agile',3,623,1,
1250,226,Moduł 6 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,767,2,349
1251,227,Moduł 1 kursu 'Muzyka: Teoria i Praktyka',2,956,1,
1252,227,Moduł 2 kursu 'Muzyka: Teoria i Praktyka',1,710,1,
1253,227,Moduł 3 kursu 'Muzyka: Teoria i Praktyka',3,1111,1,
1254,227,Moduł 4 kursu 'Muzyka: Teoria i Praktyka',4,567,1,
1255,228,Moduł 1 kursu 'Sztuka: Wprowadzenie do Technik',3,808,1,
1256,228,Moduł 2 kursu 'Sztuka: Wprowadzenie do Technik',3,1092,1,
1257,228,Moduł 3 kursu 'Sztuka: Wprowadzenie do Technik',4,370,1,
1258,228,Moduł 4 kursu 'Sztuka: Wprowadzenie do Technik',1,8,2,451
1259,228,Moduł 5 kursu 'Sztuka: Wprowadzenie do Technik',4,567,1,
1260,228,Moduł 6 kursu 'Sztuka: Wprowadzenie do Technik',1,567,1,
1261,228,Moduł 7 kursu 'Sztuka: Wprowadzenie do Technik',3,257,7,1058
1262,228,Moduł 8 kursu 'Sztuka: Wprowadzenie do Technik',1,511,9,946
1263,229,Moduł 1 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',4,902,10,165
1264,229,Moduł 2 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',2,565,5,1042
1265,229,Moduł 3 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',2,1166,1,
1266,229,Moduł 4 kursu 'Tworzenie Aplikacji Edukacyjnych: Educational Applications',1,902,1,
1267,230,Moduł 1 kursu 'Wprowadzenie do Ady',1,565,1,
1268,230,Moduł 2 kursu 'Wprowadzenie do Ady',2,248,1,
1269,230,Moduł 3 kursu 'Wprowadzenie do Ady',2,1092,10,205
1270,230,Moduł 4 kursu 'Wprowadzenie do Ady',3,415,1,
1271,230,Moduł 5 kursu 'Wprowadzenie do Ady',3,96,1,
1272,230,Moduł 6 kursu 'Wprowadzenie do Ady',2,903,10,993
1273,231,Moduł 1 kursu 'Muzyka: Teoria i Praktyka',2,11,1,
1274,231,Moduł 2 kursu 'Muzyka: Teoria i Praktyka',4,129,1,
1275,231,Moduł 3 kursu 'Muzyka: Teoria i Praktyka',1,248,1,
1276,231,Moduł 4 kursu 'Muzyka: Teoria i Praktyka',4,415,1,
1277,231,Moduł 5 kursu 'Muzyka: Teoria i Praktyka',2,623,1,
1278,231,Moduł 6 kursu 'Muzyka: Teoria i Praktyka',1,710,1,
1279,231,Moduł 7 kursu 'Muzyka: Teoria i Praktyka',2,415,1,
1280,231,Moduł 8 kursu 'Muzyka: Teoria i Praktyka',2,160,1,
1281,232,Moduł 1 kursu 'Zarządzanie Incydentami Bezpieczeństwa',4,494,2,632
1282,232,Moduł 2 kursu 'Zarządzanie Incydentami Bezpieczeństwa',3,248,10,205
1283,232,Moduł 3 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,877,3,708
1284,232,Moduł 4 kursu 'Zarządzanie Incydentami Bezpieczeństwa',3,363,1,
1285,232,Moduł 5 kursu 'Zarządzanie Incydentami Bezpieczeństwa',1,468,2,632
1286,232,Moduł 6 kursu 'Zarządzanie Incydentami Bezpieczeństwa',4,248,1,
1287,233,Moduł 1 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',2,423,8,277
1288,233,Moduł 2 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',3,257,1,
1289,233,Moduł 3 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',2,410,1,
1290,233,Moduł 4 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',3,936,9,946
1291,233,Moduł 5 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',3,1092,8,901
1292,233,Moduł 6 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',3,1142,1,
1293,233,Moduł 7 kursu 'Docker: Tworzenie i Zarządzanie Kontenerami',2,96,1,
1294,234,Moduł 1 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,266,1,
1295,234,Moduł 2 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,192,2,451
1296,234,Moduł 3 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',4,1047,6,340
1297,235,Moduł 1 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',2,561,7,469
1298,235,Moduł 2 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',1,391,1,
1299,235,Moduł 3 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',4,877,1,
1300,235,Moduł 4 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',1,143,1,
1301,235,Moduł 5 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',4,135,1,
1302,235,Moduł 6 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',3,248,2,632
1303,235,Moduł 7 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',4,72,2,138
1304,236,Moduł 1 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,956,2,88
1305,236,Moduł 2 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,410,8,277
1306,236,Moduł 3 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',2,866,10,993
1307,236,Moduł 4 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,956,1,
1308,237,Moduł 1 kursu 'Bezpieczeństwo Chmury: Best Practices',3,423,1,
1309,237,Moduł 2 kursu 'Bezpieczeństwo Chmury: Best Practices',4,494,1,
1310,237,Moduł 3 kursu 'Bezpieczeństwo Chmury: Best Practices',2,877,1,
1311,237,Moduł 4 kursu 'Bezpieczeństwo Chmury: Best Practices',2,1,10,165
1312,238,Moduł 1 kursu 'Kubernetes dla Początkujących',3,148,1,
1313,238,Moduł 2 kursu 'Kubernetes dla Początkujących',1,319,1,
1314,238,Moduł 3 kursu 'Kubernetes dla Początkujących',2,903,2,591
1315,238,Moduł 4 kursu 'Kubernetes dla Początkujących',3,688,1,
1316,238,Moduł 5 kursu 'Kubernetes dla Początkujących',3,143,1,
1317,238,Moduł 6 kursu 'Kubernetes dla Początkujących',1,1019,2,591
1318,238,Moduł 7 kursu 'Kubernetes dla Początkujących',1,839,1,
1319,238,Moduł 8 kursu 'Kubernetes dla Początkujących',1,471,1,
1320,239,Moduł 1 kursu 'Głębokie Uczenie: Neural Networks',1,688,2,138
1321,239,Moduł 2 kursu 'Głębokie Uczenie: Neural Networks',1,363,2,514
1322,239,Moduł 3 kursu 'Głębokie Uczenie: Neural Networks',1,423,1,
1323,239,Moduł 4 kursu 'Głębokie Uczenie: Neural Networks',1,410,1,
1324,239,Moduł 5 kursu 'Głębokie Uczenie: Neural Networks',2,1166,1,
1325,239,Moduł 6 kursu 'Głębokie Uczenie: Neural Networks',2,902,1,
1326,240,Moduł 1 kursu 'Programowanie Strukturalne: C i Pascal',2,87,1,
1327,240,Moduł 2 kursu 'Programowanie Strukturalne: C i Pascal',1,1092,1,
1328,240,Moduł 3 kursu 'Programowanie Strukturalne: C i Pascal',2,94,2,246
1329,240,Moduł 4 kursu 'Programowanie Strukturalne: C i Pascal',2,266,1,
1330,240,Moduł 5 kursu 'Programowanie Strukturalne: C i Pascal',3,72,1,
1331,240,Moduł 6 kursu 'Programowanie Strukturalne: C i Pascal',3,741,1,
1332,240,Moduł 7 kursu 'Programowanie Strukturalne: C i Pascal',4,765,5,753
1333,240,Moduł 8 kursu 'Programowanie Strukturalne: C i Pascal',1,432,1,
1334,241,Moduł 1 kursu 'Big Data: Analiza i Zarządzanie',2,160,6,336
1335,241,Moduł 2 kursu 'Big Data: Analiza i Zarządzanie',2,511,5,822
1336,241,Moduł 3 kursu 'Big Data: Analiza i Zarządzanie',4,772,1,
1337,241,Moduł 4 kursu 'Big Data: Analiza i Zarządzanie',1,511,10,205
1338,241,Moduł 5 kursu 'Big Data: Analiza i Zarządzanie',1,432,1,
1339,241,Moduł 6 kursu 'Big Data: Analiza i Zarządzanie',2,956,1,
1340,241,Moduł 7 kursu 'Big Data: Analiza i Zarządzanie',2,1142,1,
1341,241,Moduł 8 kursu 'Big Data: Analiza i Zarządzanie',3,1166,1,
1342,242,Moduł 1 kursu 'Systemy Operacyjne: Linux w Praktyce',1,468,1,
1343,242,Moduł 2 kursu 'Systemy Operacyjne: Linux w Praktyce',4,423,1,
1344,242,Moduł 3 kursu 'Systemy Operacyjne: Linux w Praktyce',4,1047,1,
1345,242,Moduł 4 kursu 'Systemy Operacyjne: Linux w Praktyce',1,307,5,670
1346,242,Moduł 5 kursu 'Systemy Operacyjne: Linux w Praktyce',4,319,1,
1347,242,Moduł 6 kursu 'Systemy Operacyjne: Linux w Praktyce',1,112,2,246
1348,243,Moduł 1 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',2,492,1,
1349,243,Moduł 2 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',1,776,1,
1350,243,Moduł 3 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',3,588,5,732
1351,243,Moduł 4 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',3,839,1,
1352,243,Moduł 5 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',2,410,1,
1353,243,Moduł 6 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',4,143,1,
1354,244,Moduł 1 kursu 'Cyberbezpieczeństwo: Podstawy',2,1,1,
1355,244,Moduł 2 kursu 'Cyberbezpieczeństwo: Podstawy',3,720,1,
1356,244,Moduł 3 kursu 'Cyberbezpieczeństwo: Podstawy',4,707,3,781
1357,244,Moduł 4 kursu 'Cyberbezpieczeństwo: Podstawy',3,902,3,781
1358,245,Moduł 1 kursu 'Medycyna: Anatomia i Diagnostyka',4,903,1,
1359,245,Moduł 2 kursu 'Medycyna: Anatomia i Diagnostyka',3,710,1,
1360,245,Moduł 3 kursu 'Medycyna: Anatomia i Diagnostyka',3,482,1,
1361,245,Moduł 4 kursu 'Medycyna: Anatomia i Diagnostyka',4,839,1,
1362,246,Moduł 1 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,1,1,
1363,246,Moduł 2 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',3,710,1,
1364,246,Moduł 3 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',2,1104,5,1011
1365,246,Moduł 4 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',2,918,1,
1366,246,Moduł 5 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',1,423,1,
1367,247,Moduł 1 kursu 'Przetwarzanie Języka Naturalnego',3,148,1,
1368,247,Moduł 2 kursu 'Przetwarzanie Języka Naturalnego',2,1166,1,
1369,247,Moduł 3 kursu 'Przetwarzanie Języka Naturalnego',3,370,8,277
1370,248,Moduł 1 kursu 'Literatura: Klasyka i Nowoczesność',1,143,1,
1371,248,Moduł 2 kursu 'Literatura: Klasyka i Nowoczesność',1,160,1,
1372,248,Moduł 3 kursu 'Literatura: Klasyka i Nowoczesność',2,903,2,485
1373,248,Moduł 4 kursu 'Literatura: Klasyka i Nowoczesność',4,588,1,
1374,248,Moduł 5 kursu 'Literatura: Klasyka i Nowoczesność',2,129,2,514
1375,248,Moduł 6 kursu 'Literatura: Klasyka i Nowoczesność',3,370,5,1042
1376,248,Moduł 7 kursu 'Literatura: Klasyka i Nowoczesność',1,511,1,
1377,248,Moduł 8 kursu 'Literatura: Klasyka i Nowoczesność',2,918,7,352
1378,249,Moduł 1 kursu 'Programowanie Reaktywne: Akka i RxJava',4,902,1,
1379,249,Moduł 2 kursu 'Programowanie Reaktywne: Akka i RxJava',3,410,1,
1380,249,Moduł 3 kursu 'Programowanie Reaktywne: Akka i RxJava',3,112,1,
1381,249,Moduł 4 kursu 'Programowanie Reaktywne: Akka i RxJava',3,772,1,
1382,249,Moduł 5 kursu 'Programowanie Reaktywne: Akka i RxJava',3,956,1,
1383,249,Moduł 6 kursu 'Programowanie Reaktywne: Akka i RxJava',2,325,1,
1384,249,Moduł 7 kursu 'Programowanie Reaktywne: Akka i RxJava',3,325,1,
1385,250,Moduł 1 kursu 'Weterynaria: Opieka nad Zwierzętami',1,1118,1,
1386,250,Moduł 2 kursu 'Weterynaria: Opieka nad Zwierzętami',4,1092,1,
1387,250,Moduł 3 kursu 'Weterynaria: Opieka nad Zwierzętami',4,866,1,
1388,250,Moduł 4 kursu 'Weterynaria: Opieka nad Zwierzętami',2,415,4,35
1389,250,Moduł 5 kursu 'Weterynaria: Opieka nad Zwierzętami',3,936,1,
1390,250,Moduł 6 kursu 'Weterynaria: Opieka nad Zwierzętami',1,678,1,
1391,250,Moduł 7 kursu 'Weterynaria: Opieka nad Zwierzętami',1,257,1,
1392,251,Moduł 1 kursu 'Głębokie Uczenie: Neural Networks',2,866,5,822
1393,251,Moduł 2 kursu 'Głębokie Uczenie: Neural Networks',4,511,1,
1394,251,Moduł 3 kursu 'Głębokie Uczenie: Neural Networks',1,808,1,
1395,251,Moduł 4 kursu 'Głębokie Uczenie: Neural Networks',1,956,8,320
1396,251,Moduł 5 kursu 'Głębokie Uczenie: Neural Networks',1,482,1,
1397,251,Moduł 6 kursu 'Głębokie Uczenie: Neural Networks',4,482,8,277
1398,252,Moduł 1 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',3,160,9,714
1399,252,Moduł 2 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',3,839,8,277
1400,252,Moduł 3 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',2,423,1,
1401,252,Moduł 4 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',4,565,7,1058
1402,252,Moduł 5 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',4,776,10,165
1403,253,Moduł 1 kursu 'Podstawy Rachunkowości',2,565,1,
1404,253,Moduł 2 kursu 'Podstawy Rachunkowości',2,567,2,451
1405,253,Moduł 3 kursu 'Podstawy Rachunkowości',1,257,1,
1406,253,Moduł 4 kursu 'Podstawy Rachunkowości',2,129,1,
1407,253,Moduł 5 kursu 'Podstawy Rachunkowości',2,877,1,
1408,253,Moduł 6 kursu 'Podstawy Rachunkowości',3,72,4,35
1409,253,Moduł 7 kursu 'Podstawy Rachunkowości',3,72,1,
1410,254,Moduł 1 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',1,471,1,
1411,254,Moduł 2 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',2,678,1,
1412,254,Moduł 3 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',2,471,1,
1413,254,Moduł 4 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',1,96,1,
1414,255,Moduł 1 kursu 'Socjologia: Zrozumieć Społeczeństwo',1,87,1,
1415,255,Moduł 2 kursu 'Socjologia: Zrozumieć Społeczeństwo',2,87,1,
1416,255,Moduł 3 kursu 'Socjologia: Zrozumieć Społeczeństwo',4,1092,1,
1417,255,Moduł 4 kursu 'Socjologia: Zrozumieć Społeczeństwo',4,415,1,
1418,255,Moduł 5 kursu 'Socjologia: Zrozumieć Społeczeństwo',3,160,1,
1419,255,Moduł 6 kursu 'Socjologia: Zrozumieć Społeczeństwo',1,129,1,
1420,255,Moduł 7 kursu 'Socjologia: Zrozumieć Społeczeństwo',4,257,1,
1421,255,Moduł 8 kursu 'Socjologia: Zrozumieć Społeczeństwo',3,319,1,
1422,256,Moduł 1 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',1,840,4,35
1423,256,Moduł 2 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',1,623,4,663
1424,256,Moduł 3 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',1,623,4,35
1425,256,Moduł 4 kursu 'Tworzenie Aplikacji PWA: Progressive Web Apps',3,918,1,
1426,257,Moduł 1 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',2,956,1,
1427,257,Moduł 2 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',3,319,2,138
1428,257,Moduł 3 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',4,494,5,1011
1429,257,Moduł 4 kursu 'Wirtualna Rzeczywistość: Tworzenie Światów',3,112,1,
1430,258,Moduł 1 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',3,11,1,
1431,258,Moduł 2 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',4,8,1,
1432,258,Moduł 3 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',2,1118,1,
1433,258,Moduł 4 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',3,87,1,
1434,258,Moduł 5 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',4,482,1,
1435,258,Moduł 6 kursu 'Tworzenie Aplikacji Mobile-first: Mobile-first Design',2,94,1,
1436,259,Moduł 1 kursu 'Zarządzanie Projektami IT: Scrum i Agile',3,192,1,
1437,259,Moduł 2 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,494,1,
1438,259,Moduł 3 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,468,1,
1439,259,Moduł 4 kursu 'Zarządzanie Projektami IT: Scrum i Agile',3,415,1,
1440,259,Moduł 5 kursu 'Zarządzanie Projektami IT: Scrum i Agile',4,415,4,663
1441,259,Moduł 6 kursu 'Zarządzanie Projektami IT: Scrum i Agile',3,707,1,
1442,259,Moduł 7 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,1019,1,
1443,259,Moduł 8 kursu 'Zarządzanie Projektami IT: Scrum i Agile',4,415,1,
1444,260,Moduł 1 kursu 'Projektowanie za Pomocą CSS',1,565,10,165
1445,260,Moduł 2 kursu 'Projektowanie za Pomocą CSS',1,776,1,
1446,260,Moduł 3 kursu 'Projektowanie za Pomocą CSS',1,565,1,
1447,260,Moduł 4 kursu 'Projektowanie za Pomocą CSS',4,96,1,
1448,261,Moduł 1 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',1,1118,1,
1449,261,Moduł 2 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',3,1166,1,
1450,261,Moduł 3 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',1,623,1,
1451,261,Moduł 4 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',4,415,1,
1452,261,Moduł 5 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',4,772,1,
1453,261,Moduł 6 kursu 'Projektowanie Wnętrz: Estetyka i Funkcjonalność',3,248,9,763
1454,262,Moduł 1 kursu 'Podstawy Chmury Obliczeniowej',2,877,1,
1455,262,Moduł 2 kursu 'Podstawy Chmury Obliczeniowej',3,767,1,
1456,262,Moduł 3 kursu 'Podstawy Chmury Obliczeniowej',1,623,1,
1457,262,Moduł 4 kursu 'Podstawy Chmury Obliczeniowej',3,370,1,
1458,262,Moduł 5 kursu 'Podstawy Chmury Obliczeniowej',4,1092,1,
1459,262,Moduł 6 kursu 'Podstawy Chmury Obliczeniowej',1,112,1,
1460,262,Moduł 7 kursu 'Podstawy Chmury Obliczeniowej',3,710,9,714
1461,262,Moduł 8 kursu 'Podstawy Chmury Obliczeniowej',2,1166,2,485
1462,263,Moduł 1 kursu 'Astronomia dla Amatorów',1,482,1,
1463,263,Moduł 2 kursu 'Astronomia dla Amatorów',2,1019,10,993
1464,263,Moduł 3 kursu 'Astronomia dla Amatorów',2,839,8,901
1465,263,Moduł 4 kursu 'Astronomia dla Amatorów',3,319,1,
1466,264,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',1,87,1,
1467,264,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',2,143,1,
1468,264,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',3,877,5,822
1469,264,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',2,772,1,
1470,264,Moduł 5 kursu 'Internet Rzeczy: Zastosowania',1,688,1,
1471,265,Moduł 1 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,96,10,165
1472,265,Moduł 2 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,776,1,
1473,265,Moduł 3 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,710,2,486
1474,266,Moduł 1 kursu 'Pielęgniarstwo: Podstawy Opieki Zdrowotnej',4,143,1,
1475,266,Moduł 2 kursu 'Pielęgniarstwo: Podstawy Opieki Zdrowotnej',4,707,1,
1476,266,Moduł 3 kursu 'Pielęgniarstwo: Podstawy Opieki Zdrowotnej',3,767,1,
1477,267,Moduł 1 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,765,1,
1478,267,Moduł 2 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',2,588,1,
1479,267,Moduł 3 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,143,1,
1480,267,Moduł 4 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,567,1,
1481,267,Moduł 5 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,678,1,
1482,268,Moduł 1 kursu 'Biochemia: Podstawy Życia',4,767,1,
1483,268,Moduł 2 kursu 'Biochemia: Podstawy Życia',2,72,1,
1484,268,Moduł 3 kursu 'Biochemia: Podstawy Życia',2,1092,1,
1485,268,Moduł 4 kursu 'Biochemia: Podstawy Życia',1,391,5,670
1486,268,Moduł 5 kursu 'Biochemia: Podstawy Życia',4,325,1,
1487,268,Moduł 6 kursu 'Biochemia: Podstawy Życia',3,129,5,822
1488,268,Moduł 7 kursu 'Biochemia: Podstawy Życia',4,112,1,
1489,269,Moduł 1 kursu 'Kryptowaluty: Handel i Inwestowanie',1,266,1,
1490,269,Moduł 2 kursu 'Kryptowaluty: Handel i Inwestowanie',4,567,1,
1491,269,Moduł 3 kursu 'Kryptowaluty: Handel i Inwestowanie',4,565,7,1058
1492,269,Moduł 4 kursu 'Kryptowaluty: Handel i Inwestowanie',3,688,1,
1493,269,Moduł 5 kursu 'Kryptowaluty: Handel i Inwestowanie',1,902,1,
1494,269,Moduł 6 kursu 'Kryptowaluty: Handel i Inwestowanie',1,902,7,1058
1495,270,Moduł 1 kursu 'Nanotechnologia: Od Teorii do Praktyki',1,129,1,
1496,270,Moduł 2 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,710,1,
1497,270,Moduł 3 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,588,5,753
1498,270,Moduł 4 kursu 'Nanotechnologia: Od Teorii do Praktyki',4,1118,1,
1499,271,Moduł 1 kursu 'Tworzenie Aplikacji Biznesowych: Business Applications',4,8,1,
1500,271,Moduł 2 kursu 'Tworzenie Aplikacji Biznesowych: Business Applications',4,511,1,
1501,271,Moduł 3 kursu 'Tworzenie Aplikacji Biznesowych: Business Applications',1,135,1,
1502,271,Moduł 4 kursu 'Tworzenie Aplikacji Biznesowych: Business Applications',3,160,1,
1503,272,Moduł 1 kursu 'Medycyna: Anatomia i Diagnostyka',1,319,1,
1504,272,Moduł 2 kursu 'Medycyna: Anatomia i Diagnostyka',4,1104,1,
1505,272,Moduł 3 kursu 'Medycyna: Anatomia i Diagnostyka',3,1111,10,205
1506,273,Moduł 1 kursu 'Zaawansowana Inżynieria Sieciowa',4,956,1,
1507,273,Moduł 2 kursu 'Zaawansowana Inżynieria Sieciowa',3,257,1,
1508,273,Moduł 3 kursu 'Zaawansowana Inżynieria Sieciowa',4,494,1,
1509,273,Moduł 4 kursu 'Zaawansowana Inżynieria Sieciowa',2,688,1,
1510,273,Moduł 5 kursu 'Zaawansowana Inżynieria Sieciowa',2,767,10,993
1511,273,Moduł 6 kursu 'Zaawansowana Inżynieria Sieciowa',4,741,1,
1512,273,Moduł 7 kursu 'Zaawansowana Inżynieria Sieciowa',2,561,1,
1513,274,Moduł 1 kursu 'Biotechnologia: Podstawy i Aplikacje',3,492,8,901
1514,274,Moduł 2 kursu 'Biotechnologia: Podstawy i Aplikacje',3,678,9,946
1515,274,Moduł 3 kursu 'Biotechnologia: Podstawy i Aplikacje',1,772,1,
1516,274,Moduł 4 kursu 'Biotechnologia: Podstawy i Aplikacje',2,492,1,
1517,274,Moduł 5 kursu 'Biotechnologia: Podstawy i Aplikacje',2,143,1,
1518,274,Moduł 6 kursu 'Biotechnologia: Podstawy i Aplikacje',4,415,1,
1519,274,Moduł 7 kursu 'Biotechnologia: Podstawy i Aplikacje',1,319,1,
1520,275,Moduł 1 kursu 'Tworzenie Stron Internetowych',1,87,1,
1521,275,Moduł 2 kursu 'Tworzenie Stron Internetowych',1,1,1,
1522,275,Moduł 3 kursu 'Tworzenie Stron Internetowych',4,112,1,
1523,276,Moduł 1 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',3,936,9,763
1524,276,Moduł 2 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',2,492,1,
1525,276,Moduł 3 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',3,482,6,806
1526,276,Moduł 4 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,707,1,
1527,276,Moduł 5 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',3,72,4,663
1528,276,Moduł 6 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,96,1,
1529,276,Moduł 7 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,741,1,
1530,276,Moduł 8 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,143,1,
1531,277,Moduł 1 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,741,1,
